time,R0_V,R0_V_sd,dt,NTU,NTU_sd
1656996879.76,4.01527404785156,0.0943519960941756,05-07-2022 04:54:39.7600,1572.20507513374,-14.0011757011987
1657000479.754,2.72125244140625,0.0583870410982968,05-07-2022 05:54:39.7540,1048.70954684619,-28.5507728807424
1657004079.746,1.71859741210938,0.0390107088825977,05-07-2022 06:54:39.7460,643.086161859758,-36.3894544135775
1657007679.805,4.99923706054688,0.0699505817420377,05-07-2022 07:54:39.8050,1970.26661798643,-23.8727506684252
1657011279.812,3.76655578613281,0.135235853907876,05-07-2022 08:54:39.8120,1471.58627776228,2.53836014427202
1657014879.738,4.62432861328125,0.15935153571854,05-07-2022 09:54:39.7380,1818.59767004675,12.2943422133564
1657018479.73,4.57252502441406,0.145728136830888,05-07-2022 10:54:39.7300,1797.64056470465,6.78300580116569
1657022079.722,4.35012817382812,0.149087189688267,05-07-2022 11:54:39.7220,1707.67007564397,8.14190826566917
1657025679.714,4.26383972167969,0.144740644998857,05-07-2022 12:54:39.7140,1672.76214318166,6.38351667693964
1657029279.708,4.12017822265625,0.131196059079813,05-07-2022 13:54:39.7080,1614.64398506802,0.904063995616964
1657032879.764,3.80928039550781,0.116127096397174,05-07-2022 14:54:39.7640,1488.87048835369,-5.19207423036144
1657036479.757,3.4185791015625,0.104646322734431,05-07-2022 15:54:39.7570,1330.81255542754,-9.83661311888707
1657040079.75,3.02696228027344,0.0851820874858978,05-07-2022 16:54:39.7500,1172.38424656014,-17.710855761662
1657043679.742,2.64213562011719,0.0732862051170592,05-07-2022 17:54:39.7420,1016.7028925903,-22.5233265844858
1657047279.734,2.30537414550781,0.0739909622857182,05-07-2022 18:54:39.7340,880.46627553581,-22.23821756893
1657050879.729,1.96189880371094,0.0516549334026724,05-07-2022 19:54:39.7290,741.513568245525,-31.2742423012343
1657054479.721,1.77764892578125,0.0614992357597613,05-07-2022 20:54:39.7210,666.975410070038,-27.291736725301
1657058079.777,1.62101745605469,0.0549772280752724,05-07-2022 21:54:39.7770,603.610259455432,-29.9302103344596
1657061679.73,1.4129638671875,0.0421201545159504,05-07-2022 22:54:39.7300,519.442326807585,-35.1315303755199
1657065279.72,1.26815795898438,0.0350258509400009,05-07-2022 23:54:39.7200,460.861198767389,-38.0015258839612
1657068879.667,1.14936828613281,0.0421836925175261,06-07-2022 00:54:39.6670,412.804920390895,-35.1058261217922
1657072479.735,1.04690551757812,0.0355783384980534,06-07-2022 01:54:39.7350,371.353679633264,-37.7780174319891
1657076079.729,0.946197509765625,0.0388369483713924,06-07-2022 02:54:39.7290,330.612326096353,-36.4597491058422
1657079679.721,0.830230712890625,0.037897767413688,06-07-2022 03:54:39.7210,283.698040205363,-36.8396940999305
1657083279.703,0.732574462890625,0.0252256417281377,06-07-2022 04:54:39.7030,244.191273139267,-41.9661936090898
1657086879.696,0.673141479492188,0.0251062169064202,06-07-2022 05:54:39.6959,220.147701620135,-42.014506836492
1657090479.753,0.615005493164062,0.0237820256755193,06-07-2022 06:54:39.7530,196.628829351099,-42.5502074650762
1657094079.746,0.557174682617188,0.0228297895617751,06-07-2022 07:54:39.7460,173.233415729145,-42.9354339133334
1657097679.738,0.519943237304688,0.0214213044324556,06-07-2022 08:54:39.7380,158.171460785196,-43.505235579075
1657101279.722,0.480270385742188,0.0209625403176271,06-07-2022 09:54:39.7220,142.121836664595,-43.6908282781886
1657104880.051,0.453567504882812,0.0183426001463226,06-07-2022 10:54:40.0509,131.319205044959,-44.750723226795
1657108479.694,0.426406860351562,0.017849897749028,06-07-2022 11:54:39.6939,120.331385454701,-44.9500456341455
1657112079.756,0.3948974609375,0.0178983282611664,06-07-2022 12:54:39.7560,107.584280143531,-44.9304531046152
1657115679.739,0.369415283203125,0.0143937397644999,06-07-2022 13:54:39.7390,97.2754831122212,-46.3482319093545
1657119279.731,0.353012084960938,0.0133798016257554,06-07-2022 14:54:39.7310,90.6395808315878,-46.7584198683107
1657122879.723,0.330963134765625,0.0123139528152837,06-07-2022 15:54:39.7230,81.7196935799458,-47.1896082529044
1657126479.716,0.313568115234375,0.0118820026026949,06-07-2022 16:54:39.7160,74.6825506962974,-47.3643534067772
1657130079.656,0.299758911132812,0.0113587210745143,06-07-2022 17:54:39.6560,69.0960469158572,-47.576046579962
1657133679.705,0.282440185546875,0.0118890731973098,06-07-2022 18:54:39.7050,62.0897686939792,-47.3614930027123
1657137279.696,0.261077880859375,0.00947921927143069,06-07-2022 19:54:39.6959,53.4476633982706,-48.3363977088936
1657140879.687,0.252227783203125,0.0129609061697845,06-07-2022 20:54:39.6870,49.8673626329056,-46.9278837296005
1657144479.672,0.23529052734375,0.00779956296225445,06-07-2022 21:54:39.6720,43.0154077198796,-49.0159014842047
1657148079.666,0.226821899414062,0.00998155889804318,06-07-2022 22:54:39.6660,39.5894302633665,-48.1331765672191
1657151679.724,0.214157104492188,0.00948899750430726,06-07-2022 23:54:39.7240,34.4658964094822,-48.3324419316794
1657155279.651,0.204620361328125,0.00771460480750829,07-07-2022 00:54:39.6510,30.6078136881837,-49.0502712457911
1657158879.716,0.189590454101562,0.00646202904114047,07-07-2022 01:54:39.7160,24.5274753194173,-49.5569998887047
1657162479.708,0.186309814453125,0.00821160275536655,07-07-2022 02:54:39.7080,23.2002948632906,-48.8492110764895
1657166079.701,0.1800537109375,0.00822918179707218,07-07-2022 03:54:39.7010,20.6693925981188,-48.842099487565
1657169679.684,0.170135498046875,0.00680506764354623,07-07-2022 04:54:39.6840,16.6569865679684,-49.4182238640271
1657173279.677,0.163955688476562,0.00732514798414651,07-07-2022 05:54:39.6770,14.156948964567,-49.2078257290204
1657176879.731,0.159225463867188,0.00757419750466758,07-07-2022 06:54:39.7310,12.243339934803,-49.107072921134
1657180479.715,0.1513671875,0.00690578658610037,07-07-2022 07:54:39.7150,9.06427977245305,-49.3774780868482
1657184079.692,0.146026611328125,0.00664141847807802,07-07-2022 08:54:39.6919,6.90375344852591,-49.4844280185048
1657187679.684,0.14404296875,0.00596599534262188,07-07-2022 09:54:39.6840,6.10127224249583,-49.757669971616
1657191279.665,0.13824462890625,0.00737364482368662,07-07-2022 10:54:39.6650,3.75555794794636,-49.1882063667865
1657194879.753,0.135421752929688,0.00617987184480548,07-07-2022 11:54:39.7530,2.61356546244201,-49.6711463834926
1657198479.704,0.131378173828125,0.00576466028203604,07-07-2022 12:54:39.7040,0.97773838861146,-49.8391199283859
1657202079.692,0.12847900390625,0.00721289620458198,07-07-2022 13:54:39.6919,-0.195118758663275,-49.2532371072784
1657205679.678,0.128631591796875,0.00602429973724579,07-07-2022 14:54:39.6780,-0.133389435122499,-49.7340829698897
1657209279.661,0.1318359375,0.00739757345431576,07-07-2022 15:54:39.6610,1.16292635923379,-49.178526056141
1657212879.754,0.139617919921875,0.00651066530278408,07-07-2022 16:54:39.7540,4.31112185981334,-49.5373241233572
1657216479.719,0.14984130859375,0.00628892939651574,07-07-2022 17:54:39.7190,8.44698653704529,-49.6270272278603
1657220079.729,0.189056396484375,0.0092931566349547,07-07-2022 18:54:39.7290,24.3114226870246,-48.4116692172606
1657223679.722,0.23773193359375,0.0116488724419086,07-07-2022 19:54:39.7220,44.003076896532,-47.4586660489099
1657227279.715,0.260009765625,0.00961229613722796,07-07-2022 20:54:39.7150,53.0155581334852,-48.2825615566869
1657230879.708,0.272369384765625,0.0119004775656885,07-07-2022 21:54:39.7080,58.015633340288,-47.3568793735275
1657234479.765,0.262298583984375,0.0116294543245764,07-07-2022 22:54:39.7650,53.9414979865968,-47.4665216345821
1657238079.75,0.2691650390625,0.0147715085800251,07-07-2022 23:54:39.7500,56.7193175459317,-46.1954058014527
1657241679.689,0.25543212890625,0.0139539748469245,08-07-2022 00:54:39.6889,51.1636784272619,-46.5261384966185
1657245279.76,0.228424072265625,0.0121070390214953,08-07-2022 01:54:39.7600,40.2375881605447,-47.2733150822569
1657248879.753,0.23406982421875,0.0114071243311078,08-07-2022 02:54:39.7530,42.5215731315534,-47.5564650766431
1657252479.746,0.27069091796875,0.0134116346051048,08-07-2022 03:54:39.7460,57.3366107813395,-46.7455418589648
1657256079.729,0.40130615234375,0.0153697953101038,08-07-2022 04:54:39.7290,110.176911732243,-45.9533693267369
1657259679.669,0.579452514648438,0.0212362552575152,08-07-2022 05:54:39.6690,182.245896966099,-43.5800970922925
1657263279.728,0.810699462890625,0.024200528227435,08-07-2022 06:54:39.7280,275.796686792144,-42.3809025528447
1657266879.719,1.21429443359375,0.0454686454805317,08-07-2022 07:54:39.7190,439.070747557495,-33.776900717299
1657270479.715,1.47544860839844,0.0425051579754796,08-07-2022 08:54:39.7150,544.720484797532,-34.9757774974885
1657274079.704,1.48468017578125,0.0498475789274124,08-07-2022 09:54:39.7040,548.455108871749,-32.0054062795763
1657277680.042,1.36466979980469,0.044850239492676,08-07-2022 10:54:40.0420,499.904995906929,-34.0270764235594
1657281279.664,1.25732421875,0.0456738076290446,08-07-2022 11:54:39.6640,456.478416795994,-33.6939025148073
1657284879.726,1.1700439453125,0.0449976702089087,08-07-2022 12:54:39.7260,421.16924373067,-33.967433431282
1657288479.718,1.06002807617188,0.0422289947803738,08-07-2022 13:54:39.7180,376.662401457771,-35.0874991233063
1657292079.704,0.944671630859375,0.027607671906023,08-07-2022 14:54:39.7040,329.995032860945,-41.0025449805368
1657295679.695,0.84228515625,0.0256029447301461,08-07-2022 15:54:39.6949,288.574656765084,-41.8135559457176
1657299279.687,0.7421875,0.0253627944003303,08-07-2022 16:54:39.6870,248.080220522336,-41.9107085922802
1657302879.681,0.6500244140625,0.0289810607594038,08-07-2022 17:54:39.6810,210.795709103707,-40.4469414884747
1657306479.729,0.57586669921875,0.0252549718408536,08-07-2022 18:54:39.7290,180.79525786289,-41.9543281326754
1657310079.721,0.51116943359375,0.022366377237946,08-07-2022 19:54:39.7210,154.622024681602,-43.12290704212
1657313679.714,0.4779052734375,0.0209962351317359,08-07-2022 20:54:39.7140,141.165032149713,-43.677197064904
1657317279.708,0.4345703125,0.0195259316770655,08-07-2022 21:54:39.7080,123.633904264132,-44.2720072905694
1657320879.692,0.419692993164062,0.015095103033933,08-07-2022 22:54:39.6919,117.615295218907,-46.064495893337
1657324479.747,0.3912353515625,0.0169140766755064,08-07-2022 23:54:39.7470,106.102776378552,-45.3286313894573
1657328079.673,0.354690551757812,0.0143360971859225,09-07-2022 00:54:39.6730,91.3186033905364,-46.3715511738659
1657331679.742,0.32135009765625,0.0128978121066914,09-07-2022 01:54:39.7420,77.8307461968769,-46.9534083883282
1657335279.735,0.2947998046875,0.0125290640151232,09-07-2022 02:54:39.7350,67.089843900782,-47.102585168715
1657338879.727,0.269775390625,0.0142948753717534,09-07-2022 03:54:39.7270,56.9662348400948,-46.3882274297167
1657342479.711,0.25146484375,0.0114367454565764,09-07-2022 04:54:39.7110,49.5587160152018,-47.5444818712249
1657346079.701,0.242767333984375,0.01347217431647,09-07-2022 05:54:39.7010,46.0401445733776,-46.7210505614273
1657349679.76,0.232162475585938,0.0118548032987408,09-07-2022 06:54:39.7600,41.7499565872937,-47.3753568660097
1657353279.752,0.220870971679688,0.00927033716244136,09-07-2022 07:54:39.7520,37.1819866452763,-48.4209008187726
1657356879.744,0.204315185546875,0.00963402662149524,09-07-2022 08:54:39.7440,30.4843550411021,-48.2737705046018
1657360479.728,0.19500732421875,0.00868182547341869,09-07-2022 09:54:39.7280,26.7188663051148,-48.6589828075229
1657364079.722,0.189743041992188,0.0105335764733171,09-07-2022 10:54:39.7220,24.5892046429581,-47.9098582464487
1657367679.713,0.180816650390625,0.00923047890405164,09-07-2022 11:54:39.7130,20.9780392158227,-48.4370254490944
1657371279.771,0.176239013671875,0.0102542215897763,09-07-2022 12:54:39.7710,19.1261595095995,-48.022871067572
1657374879.754,0.16937255859375,0.00850327349456463,09-07-2022 13:54:39.7540,16.3483399502646,-48.7312158846457
1657378479.691,0.16143798828125,0.00704809930235555,09-07-2022 14:54:39.6909,13.1384151261442,-49.3199055778522
1657382079.671,0.15289306640625,0.0077149855980985,09-07-2022 15:54:39.6710,9.6815730078608,-49.0501171972264
1657385679.656,0.153961181640625,0.00798429650656993,09-07-2022 16:54:39.6560,10.1136782726462,-48.941167659134
1657389279.73,0.14495849609375,0.00697115465254582,09-07-2022 17:54:39.7300,6.47164818374048,-49.3510334816681
1657392879.681,0.137786865234375,0.0063716865046265,09-07-2022 18:54:39.6810,3.57036997732403,-49.593547898138
1657396479.661,0.131301879882812,0.00657755125947263,09-07-2022 19:54:39.6610,0.946873726841072,-49.5102654567497
1657400079.653,0.12542724609375,0.0064055565763518,09-07-2022 20:54:39.6530,-1.42970522947878,-49.5798457845082
1657403679.645,0.121307373046875,0.0057348172200274,09-07-2022 21:54:39.6450,-3.09639696507972,-49.8511929180748
1657407279.696,0.116119384765625,0.00669502108437694,09-07-2022 22:54:39.6959,-5.19519396546609,-49.4627431219295
1657410879.686,0.108795166015625,0.00431677024348142,09-07-2022 23:54:39.6860,-8.15820149542331,-50.4248628223686
1657414479.637,0.107574462890625,0.0131236724652513,10-07-2022 00:54:39.6370,-8.65203608374952,-46.8620367395593
1657418079.688,0.107879638671875,0.00601179356323303,10-07-2022 01:54:39.6879,-8.52857743666796,-49.7391423337667
1657421679.672,0.1043701171875,0.00482780281233664,10-07-2022 02:54:39.6720,-9.9483518781058,-50.2181249570404
1657425279.666,0.1031494140625,0.00559348215272212,10-07-2022 03:54:39.6660,-10.442186466432,-49.9083699198776
1657428879.656,0.099945068359375,0.0042895772183159,10-07-2022 04:54:39.6560,-11.7385022607883,-50.4358637415216
1657432479.705,0.103607177734375,0.00567561298571628,10-07-2022 05:54:39.7050,-10.2569984958097,-49.875143949312
1657436079.704,0.09918212890625,0.00409070870636544,10-07-2022 06:54:39.7040,-12.0471488784922,-50.5163158577805
1657439679.69,0.09521484375,0.00466079694668547,10-07-2022 07:54:39.6899,-13.6521112905523,-50.2856870622099
1657443279.682,0.095977783203125,0.00464596794315703,10-07-2022 08:54:39.6820,-13.3434646728485,-50.2916861251292
1657446879.675,0.090484619140625,0.00960574085409606,10-07-2022 09:54:39.6750,-15.5657203203164,-48.2852134918548
1657450479.731,0.09521484375,0.00612579448678441,10-07-2022 10:54:39.7310,-13.6521112905523,-49.6930233405423
1657454080.061,0.096435546875,0.00635087530724452,10-07-2022 11:54:40.0610,-13.1582767022261,-49.6019670533619
1657457679.688,0.095977783203125,0.00966939832240961,10-07-2022 12:54:39.6879,-13.3434646728485,-48.2594609079426
1657461279.686,0.099639892578125,0.00651509739426799,10-07-2022 13:54:39.6860,-11.8619609078698,-49.5355311238731
1657464879.671,0.14129638671875,0.010381551354673,10-07-2022 14:54:39.6710,4.99014441876187,-47.9713599009815
1657468479.754,0.247039794921875,0.0101292075559957,10-07-2022 15:54:39.7540,47.7685656325193,-48.0734454067726
1657472079.745,0.335540771484375,0.0177216281741705,10-07-2022 16:54:39.7450,83.5715732861691,-45.0019370001928
1657475679.739,0.33203125,0.0145526543369549,10-07-2022 17:54:39.7390,82.1517988447312,-46.2839431311413
1657479279.725,0.294189453125,0.0119833222400599,10-07-2022 18:54:39.7250,66.8429266066189,-47.3233646189362
1657482879.716,0.249252319335938,0.0126180833355047,10-07-2022 19:54:39.7160,48.6636408238605,-47.066572465435
1657486479.71,0.213470458984375,0.0146343716709623,10-07-2022 20:54:39.7100,34.1881144535487,-46.2508844412991
1657490079.767,0.18463134765625,0.0105227045285224,10-07-2022 21:54:39.7670,22.5212723043421,-47.914256484048
1657493679.742,0.1605224609375,0.0080394177428275,10-07-2022 22:54:39.7420,12.7680391848996,-48.9188684018798
1657497279.648,0.14312744140625,0.00633632085163293,10-07-2022 23:54:39.6480,5.73089630125117,-49.6078550481152
1657500879.616,0.132293701171875,0.00702156164816325,11-07-2022 00:54:39.6160,1.34811432985611,-49.3306413671402
1657504479.665,0.126190185546875,0.00607183394231938,11-07-2022 01:54:39.6650,-1.12105861177491,-49.7148530407504
1657508079.65,0.119781494140625,0.00667136168396691,11-07-2022 02:54:39.6500,-3.71369020048748,-49.4723145156797
1657511679.641,0.113677978515625,0.0061878658582983,11-07-2022 03:54:39.6410,-6.1828631421185,-49.6679124109718
1657515279.956,0.113296508789062,0.00704570876277162,11-07-2022 04:54:39.9560,-6.33718645097044,-49.320872668955
1657518879.683,0.115814208984375,0.00512292698990623,11-07-2022 05:54:39.6830,-5.31865261254764,-50.098732679139
1657522479.679,0.1312255859375,0.00495826871908505,11-07-2022 06:54:39.6790,0.916009065070684,-50.1653450664755
1657526079.67,0.1251220703125,0.00787911143522265,11-07-2022 07:54:39.6700,-1.55316387656034,-48.9837202055665
1657529679.696,0.191192626953125,0.00766811919356557,11-07-2022 08:54:39.6959,25.1756332165955,-49.069076968128
1657533279.683,0.509033203125,0.0184839028649065,11-07-2022 09:54:39.6830,153.757814152031,-44.6935593116446
1657536879.682,0.494308471679688,0.0204842288418054,11-07-2022 10:54:39.6820,147.800934430346,-43.8843288484064
1657540479.732,0.36376953125,0.0184780115011393,11-07-2022 11:54:39.7320,94.9914981412125,-44.6959426587018
1657544079.723,0.262298583984375,0.0123820373272947,11-07-2022 12:54:39.7230,53.9414979865968,-47.1620647115865
1657547679.717,0.23223876953125,0.0104285787261393,11-07-2022 13:54:39.7170,41.7808212490641,-47.9523350110205
1657551279.699,0.394287109375,0.0135106519234747,11-07-2022 14:54:39.6990,107.337362849368,-46.7054844726496
1657554879.692,0.5364990234375,0.0199269844697743,11-07-2022 15:54:39.6919,164.86909238937,-44.1097616661188
1657558479.751,0.474395751953125,0.0212446743702209,11-07-2022 16:54:39.7510,139.745257708275,-43.576691146185
1657562079.743,0.339813232421875,0.017491189273952,11-07-2022 17:54:39.7430,85.2999943453108,-45.0951608947608
1657565679.735,0.249557495117188,0.0114107913045663,11-07-2022 18:54:39.7350,48.7870994709421,-47.5549816051166
1657569279.718,0.204849243164062,0.0113471706834786,11-07-2022 19:54:39.7180,30.7004076734949,-47.5807192825096
1657572879.711,0.187225341796875,0.0104175787344209,11-07-2022 20:54:39.7110,23.5706708045353,-47.9567850499125
1657576479.7,0.164337158203125,0.00845316406316208,11-07-2022 21:54:39.7000,14.311272273419,-48.7514876197803
1657580079.72,0.14068603515625,0.00779587194581033,11-07-2022 22:54:39.7200,4.74322712459876,-49.0173946823041
1657583679.7,0.122833251953125,0.00629626556724256,11-07-2022 23:54:39.7000,-2.47910372967197,-49.6240593851666
1657587279.66,0.112152099609375,0.00458134929263127,12-07-2022 00:54:39.6600,-6.80015637752625,-50.3178275546276
1657590879.712,0.10345458984375,0.00447776732786724,12-07-2022 01:54:39.7120,-10.3187278193505,-50.3597315654224
1657594479.697,0.09613037109375,0.00431459499595404,12-07-2022 02:54:39.6969,-13.2817353493077,-50.4257428172217
1657598079.69,0.0921630859375,0.00437722692186411,12-07-2022 03:54:39.6899,-14.8866977613678,-50.4004051157655
1657601679.675,0.0872802734375,0.00441295025195341,12-07-2022 04:54:39.6750,-16.8620361146727,-50.3859532677715
1657605279.728,0.0860595703125,0.00489088921468652,12-07-2022 05:54:39.7280,-17.3558707029989,-50.192603397461
1657608879.73,0.083770751953125,0.00380553967290544,12-07-2022 06:54:39.7300,-18.2818105561105,-50.6316807891532
1657612479.73,0.081329345703125,0.00382767500342642,12-07-2022 07:54:39.7300,-19.2694797327629,-50.6227259568017
1657616079.653,0.0787353515625,0.00385721868594044,12-07-2022 08:54:39.6530,-20.3188782329561,-50.6107740808762
1657619679.646,0.079345703125,0.00371378875553444,12-07-2022 09:54:39.6460,-20.071960938793,-50.6687985580689
1657623279.694,0.083160400390625,0.00466624841946845,12-07-2022 10:54:39.6939,-18.5287278502736,-50.2834816727401
1657626879.686,0.084381103515625,0.00471227446664923,12-07-2022 11:54:39.6860,-18.0348932619474,-50.2648618678127
1657630479.67,0.101776123046875,0.00578908360038665,12-07-2022 12:54:39.6700,-10.997750378299,-49.8292394921715
1657634079.661,0.116729736328125,0.00729821297286944,12-07-2022 13:54:39.6610,-4.94827667130299,-49.2187222688368
1657637679.647,0.13458251953125,0.00672756910447031,12-07-2022 14:54:39.6470,2.27405418296774,-49.449575843355
1657641279.703,0.145416259765625,0.0101455992844376,12-07-2022 15:54:39.7030,6.6568361543628,-48.0668141445916
1657644879.721,0.157623291015625,0.00701064855538006,12-07-2022 16:54:39.7210,11.5951820376248,-49.3350562511293
1657648479.713,0.1678466796875,0.00965257248807854,12-07-2022 17:54:39.7130,15.7310467148568,-48.2662677873549
1657652079.705,0.167770385742188,0.00657186253578688,12-07-2022 18:54:39.7050,15.7001820530864,-49.5125668259048
1657655679.697,0.165557861328125,0.00951729980635405,12-07-2022 19:54:39.6969,14.8051068617452,-48.3209922553464
1657659279.688,0.16082763671875,0.00698637193452393,12-07-2022 20:54:39.6879,12.8914978319811,-49.3448773409757
1657662879.712,0.149993896484375,0.00747822552256677,12-07-2022 21:54:39.7120,8.50871586058607,-49.1458983188093
1657666479.694,0.142059326171875,0.00790224510326089,12-07-2022 22:54:39.6939,5.29879103646574,-48.9743614964765
1657670079.675,0.135879516601562,0.00826496054157095,12-07-2022 23:54:39.6750,2.79875343306434,-48.8276252217107
1657673679.651,0.128936767578125,0.0107922994483216,13-07-2022 00:54:39.6510,-0.00993078804094808,-47.8051920493733
1657677279.701,0.1251220703125,0.00634548008668135,13-07-2022 01:54:39.7010,-1.55316387656034,-49.6041496860358
1657680879.686,0.120849609375,0.00583580370934622,13-07-2022 02:54:39.6860,-3.28158493570205,-49.810338905041
1657684479.678,0.11932373046875,0.00590399549491199,13-07-2022 03:54:39.6780,-3.8988781711098,-49.7827519662821
1657688079.668,0.118865966796875,0.00699416924580595,13-07-2022 04:54:39.6680,-4.08406614173213,-49.3417229441956
1657691679.721,0.11566162109375,0.0064997693365614,13-07-2022 05:54:39.7210,-5.38038193608842,-49.5417320788083
1657695280.069,0.107879638671875,0.00566578523915466,13-07-2022 06:54:40.0690,-8.52857743666796,-49.8791197572526
1657698879.679,0.10406494140625,0.00560417788502185,13-07-2022 07:54:39.6790,-10.0718105251874,-49.9040429689188
1657702479.679,0.0958251953125,0.00481835426486352,13-07-2022 08:54:39.6790,-13.4051939963892,-50.2219473602572
1657706079.669,0.096435546875,0.00505460851660271,13-07-2022 09:54:39.6690,-13.1582767022261,-50.1263708693328
1657709679.722,0.0921630859375,0.00558409011614818,13-07-2022 10:54:39.7220,-14.8866977613678,-49.9121694616499
1657713279.713,0.0909423828125,0.00510306529763667,13-07-2022 11:54:39.7130,-15.380532349694,-50.1067677127393
1657716879.698,0.08880615234375,0.00449525464487528,13-07-2022 12:54:39.6979,-16.2447428792649,-50.3526570836596
1657720479.688,0.086212158203125,0.00539511352467599,13-07-2022 13:54:39.6879,-17.2941413794581,-49.9886198084555
1657724079.677,0.0848388671875,0.00527252997771089,13-07-2022 14:54:39.6770,-17.8497052913251,-50.0382108959291
1657727679.733,0.085906982421875,0.00728328186740376,13-07-2022 15:54:39.7330,-17.4176000265396,-49.2247626370229
1657731279.73,0.08331298828125,0.00513105211552303,13-07-2022 16:54:39.7300,-18.4669985267328,-50.0954456653009
1657734879.655,0.082550048828125,0.00449920411918573,13-07-2022 17:54:39.6550,-18.7756451444367,-50.3510593266126
1657738479.638,0.079803466796875,0.00595549527427593,13-07-2022 18:54:39.6380,-19.8867729681707,-49.7619177668603
1657742079.639,0.079193115234375,0.00495423564304386,13-07-2022 19:54:39.6390,-20.1336902623338,-50.1669766445437
1657745679.688,0.07720947265625,0.00446825827505917,13-07-2022 20:54:39.6879,-20.9361714683638,-50.3635784460297
1657749279.671,0.07659912109375,0.00456272917108934,13-07-2022 21:54:39.6710,-21.1830887625269,-50.3253603116656
1657752879.655,0.073089599609375,0.00408831743021754,13-07-2022 22:54:39.6550,-22.6028632039648,-50.5172832468597
1657756479.638,0.072174072265625,0.00446680659475921,13-07-2022 23:54:39.6380,-22.9732391452094,-50.3641657222713
1657760079.628,0.068359375,0.00434217824153116,14-07-2022 00:54:39.6280,-24.5164722337288,-50.4145840346764
1657763679.679,0.068206787109375,0.00404256170367409,14-07-2022 01:54:39.6790,-24.5782015572696,-50.5357936937639
1657767279.662,0.066986083984375,0.00363671437780501,14-07-2022 02:54:39.6620,-25.0720361455958,-50.6999789432232
1657770879.654,0.06683349609375,0.00432936228364046,14-07-2022 03:54:39.6540,-25.1337654691366,-50.4197687214027
1657774479.645,0.0634765625,0.00312858431533378,14-07-2022 04:54:39.6450,-26.4918105870336,-50.9055426016407
1657778079.694,0.06378173828125,0.00413774982986391,14-07-2022 05:54:39.6939,-26.3683519399521,-50.4972854044446
1657781679.694,0.0640869140625,0.00411769099055456,14-07-2022 06:54:39.6939,-26.2448932928705,-50.5054001937408
1657785279.676,0.062408447265625,0.00341634800242726,14-07-2022 07:54:39.6760,-26.9239158518191,-50.7891280049704
1657788879.67,0.059051513671875,0.00339550731235566,14-07-2022 08:54:39.6700,-28.2819609697161,-50.7975590914411
1657792479.667,0.0589752197265625,0.00416905623231827,14-07-2022 09:54:39.6670,-28.3128256314865,-50.4846204214103
1657796079.71,0.05767822265625,0.00374376181700763,14-07-2022 10:54:39.7100,-28.8375248815831,-50.6566729771883
1657799679.712,0.05523681640625,0.00472870905880952,14-07-2022 11:54:39.7120,-29.8251940582355,-50.2582132651446
1657803279.694,0.0598907470703125,0.00542389512891445,14-07-2022 12:54:39.6939,-27.9424496902419,-49.9769762307589
1657806879.688,0.068206787109375,0.0051420968043524,14-07-2022 13:54:39.6879,-24.5782015572696,-50.0909775442241
1657810479.674,0.0485992431640625,0.00861714873506587,14-07-2022 14:54:39.6740,-32.5104196322592,-48.6851477364107
1657814079.729,0.0522613525390625,0.00747298481643446,14-07-2022 15:54:39.7290,-31.0289158672806,-49.1480184427792
1657817679.77,NaN,NaN,14-07-2022 16:54:39.7700,NaN,NaN
1657821279.706,0.04302978515625,0.00394756314228909,14-07-2022 17:54:39.7060,-34.7635399414975,-50.5742252947751
1657824879.696,0.053253173828125,0.00534557403570624,14-07-2022 18:54:39.6959,-30.6276752642656,-50.0086609737809
1657828479.683,0.045013427734375,0.00418343751135332,14-07-2022 19:54:39.6830,-33.9610587354675,-50.478802485119
1657832079.739,0.046539306640625,0.00337773064044393,14-07-2022 20:54:39.7390,-33.3437655000597,-50.8047506315261
1657835679.722,0.04638671875,0.00278281860320721,14-07-2022 21:54:39.7220,-33.4054948236005,-51.0454218766326
1657839279.706,0.044708251953125,0.00365462404967136,14-07-2022 22:54:39.7060,-34.084517382549,-50.6927335981003
1657842879.697,0.045318603515625,0.00293712180256068,14-07-2022 23:54:39.6969,-33.8376000883859,-50.9829986261554
1657846479.673,0.044097900390625,0.00238995249408461,15-07-2022 00:54:39.6730,-34.3314346767121,-51.204355584012
1657850079.719,0.0443267822265625,0.00238561753365214,15-07-2022 01:54:39.7190,-34.238840691401,-51.2061092891977
1657853679.706,0.044403076171875,0.00264054251206009,15-07-2022 02:54:39.7060,-34.2079760296306,-51.1029795689669
1657857279.704,0.044403076171875,0.00265383641864034,15-07-2022 03:54:39.7040,-34.2079760296306,-51.0976015284353
1657860879.643,0.043487548828125,0.00478665760829974,15-07-2022 04:54:39.6430,-34.5783519708752,-50.2347702203162
1657864479.701,0.040435791015625,0.00301018711239016,15-07-2022 05:54:39.7010,-35.8129384416907,-50.9534401065927
1657868079.694,0.046539306640625,0.00394284757256839,15-07-2022 06:54:39.6939,-33.3437655000597,-50.57613297518
1657871680.038,0.0457763671875,0.00500189192784224,15-07-2022 07:54:40.0380,-33.6524121177636,-50.1476973281378
1657875279.656,0.041351318359375,0.00729384980648674,15-07-2022 08:54:39.6560,-35.4425625004461,-49.2204873847198
1657878879.693,NaN,NaN,15-07-2022 09:54:39.6929,NaN,NaN
