time,R0_V,R0_V_sd,dt,NTU,NTU_sd
1654071665.744,4.99649047851562,0,01-06-2022 08:21:05.7440,1487.2842891152,-37.6471401733558
1654071672.02,4.99618530273438,0,01-06-2022 08:21:12.0200,1487.19114931192,-37.6471401733558
1654071678.292,4.99588012695312,0,01-06-2022 08:21:18.2920,1487.09800950863,-37.6471401733558
1654071684.53,4.99618530273438,0,01-06-2022 08:21:24.5300,1487.19114931192,-37.6471401733558
1654071690.776,4.9896240234375,0.0169111327225536,01-06-2022 08:21:30.7760,1485.18864354128,-32.4858538856346
1654071697.046,4.9920654296875,0,01-06-2022 08:21:37.0460,1485.93376196757,-37.6471401733558
1654071703.324,4.91615295410156,0,01-06-2022 08:21:43.3240,1462.76523590035,-37.6471401733558
1654071709.562,4.97520446777344,0,01-06-2022 08:21:49.5620,1480.78778783605,-37.6471401733558
1654071715.833,NaN,NaN,01-06-2022 08:21:55.8330,NaN,NaN
1654071722.121,NaN,NaN,01-06-2022 08:22:02.1210,NaN,NaN
1654071728.403,NaN,NaN,01-06-2022 08:22:08.4030,NaN,NaN
1654071734.643,NaN,NaN,01-06-2022 08:22:14.6430,NaN,NaN
1654071740.937,NaN,NaN,01-06-2022 08:22:20.9370,NaN,NaN
1654071747.221,NaN,NaN,01-06-2022 08:22:27.2210,NaN,NaN
1654071753.478,4.67750549316406,0.109002715203027,01-06-2022 08:22:33.4780,1389.92990973125,-4.37945618484012
1654071759.734,NaN,NaN,01-06-2022 08:22:39.7340,NaN,NaN
1654071766.019,NaN,NaN,01-06-2022 08:22:46.0190,NaN,NaN
1654071772.306,NaN,NaN,01-06-2022 08:22:52.3060,NaN,NaN
1654071778.554,NaN,NaN,01-06-2022 08:22:58.5540,NaN,NaN
1654071784.833,NaN,NaN,01-06-2022 08:23:04.8330,NaN,NaN
1654071791.124,NaN,NaN,01-06-2022 08:23:11.1240,NaN,NaN
1654071797.386,3.699951171875,0.00229623389945335,01-06-2022 08:23:17.3860,1091.57983485761,-36.9463284221215
1654071803.615,3.70048522949219,0.00217761267237636,01-06-2022 08:23:23.6150,1091.74282951336,-36.9825316808144
1654071809.875,3.70101928710938,0.00224633931694748,01-06-2022 08:23:29.8750,1091.90582416911,-36.961556274019
1654071816.14,3.70132446289062,0.00216250374547046,01-06-2022 08:23:36.1400,1091.99896397239,-36.9871429329724
1654071822.397,3.701171875,0.00210880326648575,01-06-2022 08:23:42.3970,1091.95239407075,-37.0035323464065
1654071828.618,3.70132446289062,0.00249425520063922,01-06-2022 08:23:48.6180,1091.99896397239,-36.8858922205225
1654071834.878,3.70193481445312,0.0023017581727187,01-06-2022 08:23:54.8780,1092.18524357897,-36.9446424111178
1654071841.143,3.70246887207031,0.00215214175134146,01-06-2022 08:24:01.1429,1092.34823823471,-36.9903054188383
1654071847.398,3.69705200195312,0.00356050102143416,01-06-2022 08:24:07.3980,1090.6950067264,-36.5604734549971
1654071853.62,3.685302734375,0.00513345999943514,01-06-2022 08:24:13.6200,1087.10912429992,-36.0804055767835
1654071859.882,3.67660522460938,0.00462644402170937,01-06-2022 08:24:19.8820,1084.45463990629,-36.235147110448
1654071866.146,3.67080688476562,0.00314252574390947,01-06-2022 08:24:26.1460,1082.68498364386,-36.6880397217805
1654071872.403,3.66043090820312,0.00672164739047473,01-06-2022 08:24:32.4030,1079.51823033216,-35.5956899791836
1654071878.624,3.65951538085938,0.00236916743757049,01-06-2022 08:24:38.6240,1079.23881092231,-36.9240690692812
1654071884.886,3.65951538085938,0.00226103970007556,01-06-2022 08:24:44.8860,1079.23881092231,-36.9570697096293
1654071891.15,3.65982055664062,0.00214513977656281,01-06-2022 08:24:51.1500,1079.33195072559,-36.9924424250936
1654071897.413,3.65997314453125,0.00207451316854289,01-06-2022 08:24:57.4130,1079.37852062724,-37.0139977016976
1654071903.632,3.66043090820312,0.00220002675073464,01-06-2022 08:25:03.6320,1079.51823033216,-36.9756908927264
1654071909.897,3.66043090820312,0.00201262938535298,01-06-2022 08:25:09.8970,1079.51823033216,-37.0328846637273
1654071916.16,3.66065979003906,0.00236441575410939,01-06-2022 08:25:16.1600,1079.58808518463,-36.9255192854846
1654071922.414,3.66134643554688,0.00212589147996324,01-06-2022 08:25:22.4140,1079.79764974202,-36.9983170149825
1654071928.634,3.66104125976562,0.00216675462977108,01-06-2022 08:25:28.6340,1079.70450993874,-36.9858455609269
1654071934.898,3.66180419921875,0.00212994072723951,01-06-2022 08:25:34.8980,1079.93735944695,-36.9970811826592
1654071941.163,3.66165161132812,0.00222085692089757,01-06-2022 08:25:41.1630,1079.89078954531,-36.9693335142234
1654071947.418,3.6614990234375,0.00235032149012423,01-06-2022 08:25:47.4180,1079.84421964366,-36.9298208620044
1654071953.64,3.662109375,0.00208377663710659,01-06-2022 08:25:53.6400,1080.03049925023,-37.0111704863916
1654071959.902,3.66226196289062,0.00208195108518714,01-06-2022 08:25:59.9020,1080.07706915188,-37.0117276457637
1654071966.166,3.662109375,0.00202587217723356,01-06-2022 08:26:06.1660,1080.03049925023,-37.0288429569259
1654071972.419,3.66226196289062,0.00218816326479357,01-06-2022 08:26:12.4190,1080.07706915188,-36.9793116346552
1654071978.643,3.66241455078125,0.00222425567965883,01-06-2022 08:26:18.6430,1080.12363905352,-36.9682962113249
1654071984.91,3.66264343261719,0.00216243864842803,01-06-2022 08:26:24.9100,1080.19349390598,-36.9871628006228
1654071991.173,3.66256713867188,0.00202866363440377,01-06-2022 08:26:31.1729,1080.17020895516,-37.0279910027811
1654071997.427,3.66226196289062,0.00215908425304451,01-06-2022 08:26:37.4270,1080.07706915188,-36.9881865637959
1654072003.65,3.66302490234375,0.00212568703015691,01-06-2022 08:26:43.6500,1080.30991866009,-36.9983794131671
1654072009.913,3.66317749023438,0.0022398011651244,01-06-2022 08:26:49.9130,1080.35648856173,-36.9635517212729
1654072016.176,3.66317749023438,0.0021791844625844,01-06-2022 08:26:56.1760,1080.35648856173,-36.9820519696454
1654072022.427,3.66348266601562,0.00216757170014754,01-06-2022 08:27:02.4270,1080.44962836502,-36.9855961906335
1654072028.655,3.66348266601562,0.0022456449745675,01-06-2022 08:27:08.6550,1080.44962836502,-36.9617681876657
1654072034.919,3.66378784179688,0.00226225452037542,01-06-2022 08:27:14.9190,1080.5427681683,-36.9566989458574
1654072041.184,3.6639404296875,0.00227344562192099,01-06-2022 08:27:21.1840,1080.58933806995,-36.9532834159872
1654072047.435,3.92372131347656,0.0742304411352281,01-06-2022 08:27:27.4350,1159.87459561656,-14.9919718739673
1654072053.69,NaN,NaN,01-06-2022 08:27:33.6899,NaN,NaN
1654072059.968,NaN,NaN,01-06-2022 08:27:39.9680,NaN,NaN
1654072066.254,NaN,NaN,01-06-2022 08:27:46.2540,NaN,NaN
1654072072.507,3.76800537109375,0.0140165330662132,01-06-2022 08:27:52.5070,1112.35001099023,-33.3692871694848
1654072078.764,3.800048828125,0.0531747350106883,01-06-2022 08:27:58.7640,1122.12969033519,-21.418184066953
1654072085.052,NaN,NaN,01-06-2022 08:28:05.0520,NaN,NaN
1654072091.338,NaN,NaN,01-06-2022 08:28:11.3380,NaN,NaN
1654072097.564,3.7493896484375,0.00228893260142474,01-06-2022 08:28:17.5639,1106.66848298983,-36.9485567819845
1654072103.813,3.74969482421875,0.00234657293066388,01-06-2022 08:28:23.8129,1106.76162279311,-36.9309649242537
1654072110.078,3.75030517578125,0.00230765199068515,01-06-2022 08:28:30.0780,1106.94790239969,-36.9428436148839
1654072116.343,3.74786376953125,0.00246502217780394,01-06-2022 08:28:36.3430,1106.2027839734,-36.8948141539248
1654072122.567,3.74008178710938,0.0038125058192444,01-06-2022 08:28:42.5669,1103.82771898963,-36.4835614628369
1654072128.818,3.6993408203125,0.0127737923599017,01-06-2022 08:28:48.8179,1091.39355525104,-33.7485722636242
1654072135.085,3.6846923828125,0.00853819852762459,01-06-2022 08:28:55.0850,1086.92284469335,-35.0412776503979
1654072141.353,3.67401123046875,0.00478476103823951,01-06-2022 08:29:01.3530,1083.66295157836,-36.1868286766721
1654072147.576,3.67156982421875,0.00973845682599075,01-06-2022 08:29:07.5760,1082.91783315208,-34.6749582087191
1654072153.827,3.61846923828125,0.0191898024489718,01-06-2022 08:29:13.8270,1066.71150738044,-31.7904027289227
1654072160.094,3.47091674804688,0.0264566400712861,01-06-2022 08:29:20.0940,1021.67841249199,-29.5725601993607
1654072166.357,3.4051513671875,0.0326149846824185,01-06-2022 08:29:26.3570,1001.60678488401,-27.6930302992666
1654072172.579,3.37783813476562,0.0180776522359676,01-06-2022 08:29:32.5790,993.270772489977,-32.1298315382425
1654072178.833,3.3941650390625,0.0156124057073331,01-06-2022 08:29:38.8330,998.253751965741,-32.8822260296608
1654072185.098,3.39309692382812,0.0219911578672407,01-06-2022 08:29:45.0980,997.927762654242,-30.9354276338446
1654072191.361,3.46885681152344,0.0251631886143993,01-06-2022 08:29:51.3610,1021.04971881982,-29.9673222403067
1654072197.582,3.56895446777344,0.0463271880180032,01-06-2022 08:29:57.5820,1051.5995742974,-23.5080588836019
1654072203.839,3.67141723632812,0.0210824541247547,01-06-2022 08:30:03.8390,1082.87126325044,-31.2127644771324
1654072210.103,3.71627807617188,0.0291498471276879,01-06-2022 08:30:10.1030,1096.56281433337,-28.7505920391994
1654072216.368,3.89884948730469,0.032620514238517,01-06-2022 08:30:16.3680,1152.2837016488,-27.6913426759396
1654072222.584,3.94073486328125,0.0293790451608339,01-06-2022 08:30:22.5840,1165.06713964971,-28.680640683187
1654072228.84,3.973388671875,0.020814147545877,01-06-2022 08:30:28.8400,1175.03309860124,-31.294651781146
1654072235.104,4.05158996582031,0.0710866610005517,01-06-2022 08:30:35.1040,1198.9001731931,-15.9514551662411
1654072241.368,4.93499755859375,0.171855954541013,01-06-2022 08:30:41.3680,1468.51661875322,14.8033843531779
1654072247.596,4.99923706054688,0.0135515388354537,01-06-2022 08:30:47.5960,1488.12254734477,-33.5112036446531
1654072253.852,4.99923706054688,0,01-06-2022 08:30:53.8520,1488.12254734477,-37.6471401733558
1654072260.118,4.9993896484375,0,01-06-2022 08:31:00.1180,1488.16911724641,-37.6471401733558
1654072266.381,4.9993896484375,0,01-06-2022 08:31:06.3810,1488.16911724641,-37.6471401733558
1654072272.599,4.99923706054688,0,01-06-2022 08:31:12.5990,1488.12254734477,-37.6471401733558
1654072278.858,4.99931335449219,0,01-06-2022 08:31:18.8580,1488.14583229559,-37.6471401733558
1654072285.124,4.99923706054688,0,01-06-2022 08:31:25.1240,1488.12254734477,-37.6471401733558
1654072291.385,4.99923706054688,0,01-06-2022 08:31:31.3850,1488.12254734477,-37.6471401733558
1654072297.611,4.99923706054688,0,01-06-2022 08:31:37.6110,1488.12254734477,-37.6471401733558
1654072303.872,4.99923706054688,0,01-06-2022 08:31:43.8720,1488.12254734477,-37.6471401733558
1654072310.136,4.99923706054688,0,01-06-2022 08:31:50.1360,1488.12254734477,-37.6471401733558
1654072316.394,4.9993896484375,0,01-06-2022 08:31:56.3940,1488.16911724641,-37.6471401733558
1654072322.615,4.9993896484375,0,01-06-2022 08:32:02.6150,1488.16911724641,-37.6471401733558
1654072328.875,4.9993896484375,0,01-06-2022 08:32:08.8750,1488.16911724641,-37.6471401733558
1654072335.14,4.9993896484375,0,01-06-2022 08:32:15.1400,1488.16911724641,-37.6471401733558
1654072341.397,4.9993896484375,0,01-06-2022 08:32:21.3970,1488.16911724641,-37.6471401733558
1654072347.617,4.99923706054688,0,01-06-2022 08:32:27.6170,1488.12254734477,-37.6471401733558
1654072353.881,4.99923706054688,0,01-06-2022 08:32:33.8810,1488.12254734477,-37.6471401733558
1654072360.149,4.9993896484375,0,01-06-2022 08:32:40.1490,1488.16911724641,-37.6471401733558
1654072366.405,4.9993896484375,0,01-06-2022 08:32:46.4050,1488.16911724641,-37.6471401733558
1654072372.626,4.9993896484375,0,01-06-2022 08:32:52.6260,1488.16911724641,-37.6471401733558
1654072378.891,4.99923706054688,0,01-06-2022 08:32:58.8910,1488.12254734477,-37.6471401733558
1654072385.155,4.9993896484375,0,01-06-2022 08:33:05.1550,1488.16911724641,-37.6471401733558
1654072391.411,4.9993896484375,0,01-06-2022 08:33:11.4110,1488.16911724641,-37.6471401733558
1654072397.631,4.99923706054688,0,01-06-2022 08:33:17.6310,1488.12254734477,-37.6471401733558
1654072403.896,4.9993896484375,0,01-06-2022 08:33:23.8960,1488.16911724641,-37.6471401733558
1654072410.16,4.99923706054688,0,01-06-2022 08:33:30.1600,1488.12254734477,-37.6471401733558
1654072416.414,4.9993896484375,0,01-06-2022 08:33:36.4140,1488.16911724641,-37.6471401733558
1654072422.637,4.9993896484375,0,01-06-2022 08:33:42.6370,1488.16911724641,-37.6471401733558
1654072428.901,4.9993896484375,0,01-06-2022 08:33:48.9010,1488.16911724641,-37.6471401733558
1654072435.165,4.99923706054688,0,01-06-2022 08:33:55.1650,1488.12254734477,-37.6471401733558
1654072441.42,4.99923706054688,0,01-06-2022 08:34:01.4200,1488.12254734477,-37.6471401733558
1654072447.641,4.9993896484375,0,01-06-2022 08:34:07.6410,1488.16911724641,-37.6471401733558
1654072453.905,4.9993896484375,0,01-06-2022 08:34:13.9050,1488.16911724641,-37.6471401733558
1654072460.169,4.9993896484375,0,01-06-2022 08:34:20.1690,1488.16911724641,-37.6471401733558
1654072466.423,4.9993896484375,0,01-06-2022 08:34:26.4230,1488.16911724641,-37.6471401733558
1654072472.647,4.9993896484375,0,01-06-2022 08:34:32.6470,1488.16911724641,-37.6471401733558
1654072478.91,4.9993896484375,0,01-06-2022 08:34:38.9100,1488.16911724641,-37.6471401733558
1654072485.172,4.9993896484375,0,01-06-2022 08:34:45.1719,1488.16911724641,-37.6471401733558
1654072491.426,4.9993896484375,0,01-06-2022 08:34:51.4260,1488.16911724641,-37.6471401733558
1654072497.65,4.9993896484375,0,01-06-2022 08:34:57.6500,1488.16911724641,-37.6471401733558
1654072503.915,4.9993896484375,0,01-06-2022 08:35:03.9150,1488.16911724641,-37.6471401733558
1654072510.18,4.99923706054688,0,01-06-2022 08:35:10.1800,1488.12254734477,-37.6471401733558
1654072516.432,4.9993896484375,0,01-06-2022 08:35:16.4320,1488.16911724641,-37.6471401733558
1654072522.658,4.99923706054688,0,01-06-2022 08:35:22.6580,1488.12254734477,-37.6471401733558
1654072528.922,4.9993896484375,0,01-06-2022 08:35:28.9220,1488.16911724641,-37.6471401733558
1654072535.187,4.9993896484375,0,01-06-2022 08:35:35.1870,1488.16911724641,-37.6471401733558
1654072541.44,4.9993896484375,0,01-06-2022 08:35:41.4400,1488.16911724641,-37.6471401733558
1654072547.668,4.9993896484375,0,01-06-2022 08:35:47.6680,1488.16911724641,-37.6471401733558
1654072553.931,4.99923706054688,0,01-06-2022 08:35:53.9310,1488.12254734477,-37.6471401733558
1654072560.196,4.99923706054688,0,01-06-2022 08:36:00.1960,1488.12254734477,-37.6471401733558
1654072566.446,4.9993896484375,0,01-06-2022 08:36:06.4460,1488.16911724641,-37.6471401733558
1654072572.672,4.9993896484375,0,01-06-2022 08:36:12.6720,1488.16911724641,-37.6471401733558
1654072578.937,4.9993896484375,0,01-06-2022 08:36:18.9370,1488.16911724641,-37.6471401733558
1654072585.204,4.99931335449219,0,01-06-2022 08:36:25.2039,1488.14583229559,-37.6471401733558
1654072591.453,4.9993896484375,0,01-06-2022 08:36:31.4530,1488.16911724641,-37.6471401733558
1654072597.688,4.9993896484375,0,01-06-2022 08:36:37.6879,1488.16911724641,-37.6471401733558
1654072603.956,4.9993896484375,0,01-06-2022 08:36:43.9560,1488.16911724641,-37.6471401733558
1654072610.22,4.9993896484375,0,01-06-2022 08:36:50.2200,1488.16911724641,-37.6471401733558
1654072616.464,4.9993896484375,0,01-06-2022 08:36:56.4640,1488.16911724641,-37.6471401733558
1654072622.698,4.99923706054688,0,01-06-2022 08:37:02.6979,1488.12254734477,-37.6471401733558
1654072628.964,4.9993896484375,0,01-06-2022 08:37:08.9640,1488.16911724641,-37.6471401733558
1654072635.23,4.99923706054688,0,01-06-2022 08:37:15.2300,1488.12254734477,-37.6471401733558
1654072641.474,4.9993896484375,0,01-06-2022 08:37:21.4740,1488.16911724641,-37.6471401733558
1654072647.708,4.9993896484375,0,01-06-2022 08:37:27.7080,1488.16911724641,-37.6471401733558
1654072653.973,4.9993896484375,0,01-06-2022 08:37:33.9730,1488.16911724641,-37.6471401733558
1654072660.239,4.9993896484375,0,01-06-2022 08:37:40.2390,1488.16911724641,-37.6471401733558
1654072666.517,4.9993896484375,0,01-06-2022 08:37:46.5170,1488.16911724641,-37.6471401733558
1654072672.76,4.9993896484375,0,01-06-2022 08:37:52.7600,1488.16911724641,-37.6471401733558
1654072679.026,4.9993896484375,0,01-06-2022 08:37:59.0260,1488.16911724641,-37.6471401733558
1654072685.292,4.9993896484375,0,01-06-2022 08:38:05.2920,1488.16911724641,-37.6471401733558
1654072691.551,4.9993896484375,0,01-06-2022 08:38:11.5510,1488.16911724641,-37.6471401733558
1654072697.817,4.99931335449219,0,01-06-2022 08:38:17.8169,1488.14583229559,-37.6471401733558
1654072704.085,4.9993896484375,0,01-06-2022 08:38:24.0850,1488.16911724641,-37.6471401733558
1654072710.356,4.99923706054688,0,01-06-2022 08:38:30.3560,1488.12254734477,-37.6471401733558
1654072716.578,4.9993896484375,0,01-06-2022 08:38:36.5780,1488.16911724641,-37.6471401733558
1654072722.844,4.99923706054688,0,01-06-2022 08:38:42.8440,1488.12254734477,-37.6471401733558
1654072729.109,4.99923706054688,0,01-06-2022 08:38:49.1090,1488.12254734477,-37.6471401733558
1654072735.376,4.99923706054688,0,01-06-2022 08:38:55.3760,1488.12254734477,-37.6471401733558
1654072741.599,4.9993896484375,0,01-06-2022 08:39:01.5990,1488.16911724641,-37.6471401733558
1654072747.86,4.9993896484375,0,01-06-2022 08:39:07.8600,1488.16911724641,-37.6471401733558
1654072754.127,4.99923706054688,0,01-06-2022 08:39:14.1270,1488.12254734477,-37.6471401733558
1654072760.389,4.9993896484375,0,01-06-2022 08:39:20.3890,1488.16911724641,-37.6471401733558
1654072766.613,4.9993896484375,0,01-06-2022 08:39:26.6130,1488.16911724641,-37.6471401733558
1654072772.877,4.9993896484375,0,01-06-2022 08:39:32.8770,1488.16911724641,-37.6471401733558
1654072779.145,4.9993896484375,0,01-06-2022 08:39:39.1450,1488.16911724641,-37.6471401733558
1654072785.405,4.9993896484375,0,01-06-2022 08:39:45.4050,1488.16911724641,-37.6471401733558
1654072791.626,4.9993896484375,0,01-06-2022 08:39:51.6260,1488.16911724641,-37.6471401733558
1654072797.892,4.9993896484375,0,01-06-2022 08:39:57.8920,1488.16911724641,-37.6471401733558
1654072804.158,4.9993896484375,0,01-06-2022 08:40:04.1580,1488.16911724641,-37.6471401733558
1654072810.417,4.9993896484375,0,01-06-2022 08:40:10.4170,1488.16911724641,-37.6471401733558
1654072816.641,4.9993896484375,0,01-06-2022 08:40:16.6410,1488.16911724641,-37.6471401733558
1654072822.91,4.9993896484375,0,01-06-2022 08:40:22.9100,1488.16911724641,-37.6471401733558
1654072829.181,4.9993896484375,0,01-06-2022 08:40:29.1810,1488.16911724641,-37.6471401733558
1654072835.434,4.9993896484375,0,01-06-2022 08:40:35.4340,1488.16911724641,-37.6471401733558
1654072841.662,4.9993896484375,0,01-06-2022 08:40:41.6620,1488.16911724641,-37.6471401733558
1654072847.938,4.9993896484375,0,01-06-2022 08:40:47.9380,1488.16911724641,-37.6471401733558
1654072854.204,4.9993896484375,0,01-06-2022 08:40:54.2039,1488.16911724641,-37.6471401733558
1654072860.454,4.9993896484375,0,01-06-2022 08:41:00.4540,1488.16911724641,-37.6471401733558
1654072866.688,4.9993896484375,0,01-06-2022 08:41:06.6879,1488.16911724641,-37.6471401733558
1654072872.96,4.99923706054688,0,01-06-2022 08:41:12.9600,1488.12254734477,-37.6471401733558
1654072879.225,4.9993896484375,0,01-06-2022 08:41:19.2250,1488.16911724641,-37.6471401733558
1654072885.473,4.9993896484375,0,01-06-2022 08:41:25.4730,1488.16911724641,-37.6471401733558
1654072891.709,4.9993896484375,0,01-06-2022 08:41:31.7090,1488.16911724641,-37.6471401733558
1654072897.976,4.9993896484375,0,01-06-2022 08:41:37.9760,1488.16911724641,-37.6471401733558
1654072904.244,4.9993896484375,0,01-06-2022 08:41:44.2440,1488.16911724641,-37.6471401733558
1654072910.488,4.99923706054688,0,01-06-2022 08:41:50.4880,1488.12254734477,-37.6471401733558
1654072916.726,4.9993896484375,0,01-06-2022 08:41:56.7260,1488.16911724641,-37.6471401733558
1654072922.995,4.99923706054688,0,01-06-2022 08:42:02.9950,1488.12254734477,-37.6471401733558
1654072929.262,4.9993896484375,0,01-06-2022 08:42:09.2620,1488.16911724641,-37.6471401733558
1654072935.502,4.9993896484375,0,01-06-2022 08:42:15.5020,1488.16911724641,-37.6471401733558
1654072941.744,4.99923706054688,0,01-06-2022 08:42:21.7440,1488.12254734477,-37.6471401733558
1654072948.011,4.9993896484375,0,01-06-2022 08:42:28.0110,1488.16911724641,-37.6471401733558
1654072954.28,4.9993896484375,0,01-06-2022 08:42:34.2800,1488.16911724641,-37.6471401733558
1654072960.517,4.9993896484375,0,01-06-2022 08:42:40.5170,1488.16911724641,-37.6471401733558
1654072966.762,4.99931335449219,0,01-06-2022 08:42:46.7620,1488.14583229559,-37.6471401733558
1654072973.03,4.9993896484375,0,01-06-2022 08:42:53.0300,1488.16911724641,-37.6471401733558
1654072979.298,4.9993896484375,0,01-06-2022 08:42:59.2980,1488.16911724641,-37.6471401733558
1654072985.531,4.9993896484375,0,01-06-2022 08:43:05.5310,1488.16911724641,-37.6471401733558
1654072991.779,4.99931335449219,0,01-06-2022 08:43:11.7790,1488.14583229559,-37.6471401733558
1654072998.047,4.9993896484375,0,01-06-2022 08:43:18.0470,1488.16911724641,-37.6471401733558
1654073004.315,4.9993896484375,0,01-06-2022 08:43:24.3150,1488.16911724641,-37.6471401733558
1654073010.547,4.9993896484375,0,01-06-2022 08:43:30.5470,1488.16911724641,-37.6471401733558
1654073016.797,4.9993896484375,0,01-06-2022 08:43:36.7970,1488.16911724641,-37.6471401733558
1654073023.067,4.99923706054688,0,01-06-2022 08:43:43.0670,1488.12254734477,-37.6471401733558
1654073029.336,4.99923706054688,0,01-06-2022 08:43:49.3360,1488.12254734477,-37.6471401733558
1654073035.563,4.9993896484375,0,01-06-2022 08:43:55.5629,1488.16911724641,-37.6471401733558
1654073041.818,4.99923706054688,0,01-06-2022 08:44:01.8179,1488.12254734477,-37.6471401733558
1654073048.086,4.99923706054688,0,01-06-2022 08:44:08.0859,1488.12254734477,-37.6471401733558
1654073054.352,4.9993896484375,0,01-06-2022 08:44:14.3520,1488.16911724641,-37.6471401733558
1654073060.578,4.9993896484375,0,01-06-2022 08:44:20.5780,1488.16911724641,-37.6471401733558
1654073066.844,4.9993896484375,0,01-06-2022 08:44:26.8440,1488.16911724641,-37.6471401733558
1654073073.113,4.99923706054688,0,01-06-2022 08:44:33.1130,1488.12254734477,-37.6471401733558
1654073079.376,4.9993896484375,0,01-06-2022 08:44:39.3760,1488.16911724641,-37.6471401733558
1654073085.6,4.99923706054688,0,01-06-2022 08:44:45.6000,1488.12254734477,-37.6471401733558
1654073091.864,4.9993896484375,0,01-06-2022 08:44:51.8640,1488.16911724641,-37.6471401733558
1654073098.14,4.9993896484375,0,01-06-2022 08:44:58.1400,1488.16911724641,-37.6471401733558
1654073104.403,4.9993896484375,0,01-06-2022 08:45:04.4030,1488.16911724641,-37.6471401733558
1654073110.627,4.9993896484375,0,01-06-2022 08:45:10.6270,1488.16911724641,-37.6471401733558
1654073116.893,4.99923706054688,0,01-06-2022 08:45:16.8930,1488.12254734477,-37.6471401733558
1654073123.16,4.9993896484375,0,01-06-2022 08:45:23.1600,1488.16911724641,-37.6471401733558
1654073129.417,4.99923706054688,0,01-06-2022 08:45:29.4170,1488.12254734477,-37.6471401733558
1654073135.644,4.99923706054688,0,01-06-2022 08:45:35.6440,1488.12254734477,-37.6471401733558
1654073141.912,4.9993896484375,0,01-06-2022 08:45:41.9120,1488.16911724641,-37.6471401733558
1654073148.18,4.9993896484375,0,01-06-2022 08:45:48.1800,1488.16911724641,-37.6471401733558
1654073154.436,4.99923706054688,0,01-06-2022 08:45:54.4360,1488.12254734477,-37.6471401733558
1654073160.665,4.9993896484375,0,01-06-2022 08:46:00.6650,1488.16911724641,-37.6471401733558
1654073166.932,4.9993896484375,0,01-06-2022 08:46:06.9320,1488.16911724641,-37.6471401733558
1654073173.201,4.9993896484375,0,01-06-2022 08:46:13.2010,1488.16911724641,-37.6471401733558
1654073179.451,4.9993896484375,0,01-06-2022 08:46:19.4510,1488.16911724641,-37.6471401733558
1654073185.685,4.9993896484375,0,01-06-2022 08:46:25.6850,1488.16911724641,-37.6471401733558
1654073191.953,4.99923706054688,0,01-06-2022 08:46:31.9530,1488.12254734477,-37.6471401733558
1654073198.221,4.9993896484375,0,01-06-2022 08:46:38.2210,1488.16911724641,-37.6471401733558
1654073204.477,4.99923706054688,0,01-06-2022 08:46:44.4770,1488.12254734477,-37.6471401733558
1654073210.714,4.99923706054688,0,01-06-2022 08:46:50.7140,1488.12254734477,-37.6471401733558
1654073216.981,4.99923706054688,0,01-06-2022 08:46:56.9810,1488.12254734477,-37.6471401733558
