time,turbidity
2023-05-23 17:35:29+00:00,2.9777047024786043
2023-05-23 17:35:30+00:00,2.9030990963997283
2023-05-23 17:35:31+00:00,3.612651699930666
2023-05-23 17:35:32+00:00,2.4583963944496645
2023-05-23 17:35:33+00:00,2.386188825708814
2023-05-23 17:35:34+00:00,2.370468358713424
2023-05-23 17:35:35+00:00,2.9926258236946524
2023-05-23 17:35:36+00:00,2.286270603281082
2023-05-23 17:35:37+00:00,2.01555883265155
2023-05-23 17:35:38+00:00,1.907647152429945
2023-05-23 17:35:39+00:00,2.4695872353613595
2023-05-23 17:35:40+00:00,2.064585373789214
2023-05-23 17:35:41+00:00,2.4160310681404553
2023-05-23 17:35:42+00:00,2.50369265528343
2023-05-23 17:35:43+00:00,2.392050694757927
2023-05-23 17:35:44+00:00,2.510353870111885
2023-05-23 17:35:45+00:00,2.399777703958989
2023-05-23 17:35:46+00:00,2.4416101330816673
2023-05-23 17:35:47+00:00,2.364073592478235
2023-05-23 17:35:48+00:00,2.4520016282140205
2023-05-23 17:35:49+00:00,2.3355635930120116
2023-05-23 17:35:50+00:00,2.3472873311102376
2023-05-23 17:35:51+00:00,2.354214994531958
2023-05-23 17:35:52+00:00,2.3944487320959524
2023-05-23 17:35:53+00:00,2.3462215367376302
2023-05-23 17:35:54+00:00,2.3616755551397546
2023-05-23 17:35:55+00:00,-0.30760645093323546
2023-05-23 17:35:56+00:00,-19.84708113164288
2023-05-23 17:35:57+00:00,2.457597048669868
2023-05-23 17:35:58+00:00,10.906948385721535
2023-05-23 17:35:59+00:00,5.3879986760198335
2023-05-23 17:36:00+00:00,3.1634193718969073
2023-05-23 17:36:01+00:00,4.358441312128434
2023-05-23 17:36:02+00:00,4.639011680704243
2023-05-23 17:36:03+00:00,13.692401978403268
2023-05-23 17:36:04+00:00,2.5473902245580575
2023-05-23 17:36:05+00:00,2.6566341477455353
2023-05-23 17:36:06+00:00,3.295044976907775
2023-05-23 17:36:07+00:00,10.785980724436286
2023-05-23 17:36:08+00:00,21.228101089579013
2023-05-23 17:36:09+00:00,42.72650582705137
2023-05-23 17:36:10+00:00,86.49921360521921
2023-05-23 17:36:11+00:00,216.4664425725041
2023-05-23 17:36:12+00:00,256.57814668093306
2023-05-23 17:36:13+00:00,258.6218073903142
2023-05-23 17:36:14+00:00,258.9015784131111
2023-05-23 17:36:15+00:00,258.9439437394203
2023-05-23 17:36:16+00:00,258.29807234964983
2023-05-23 17:36:17+00:00,259.04332906466107
2023-05-23 17:36:18+00:00,259.8181615735116
2023-05-23 17:36:19+00:00,259.67800961351986
2023-05-23 17:36:20+00:00,259.7523487710059
2023-05-23 17:36:21+00:00,259.51387728014606
2023-05-23 17:36:22+00:00,259.6348449414313
2023-05-23 17:36:23+00:00,259.6143283997594
2023-05-23 17:36:24+00:00,259.71797690249105
2023-05-23 17:36:25+00:00,259.6782760621131
2023-05-23 17:36:26+00:00,259.6447035393776
2023-05-23 17:36:27+00:00,259.13072420321123
2023-05-23 17:36:28+00:00,253.77430813532465
2023-05-23 17:36:29+00:00,109.91205148439985
2023-05-23 17:36:30+00:00,99.75130083361273
2023-05-23 17:36:31+00:00,132.2279205056252
2023-05-23 17:36:32+00:00,279.366961954981
2023-05-23 17:36:33+00:00,65.51931782999645
2023-05-23 17:36:34+00:00,3.875636461359136
2023-05-23 17:36:35+00:00,273.19254870615623
2023-05-23 17:36:36+00:00,304.17892139673813
2023-05-23 17:36:37+00:00,303.8938214020791
2023-05-23 17:36:38+00:00,305.0129054932654
2023-05-23 17:36:39+00:00,305.2737586659491
2023-05-23 17:36:40+00:00,305.09470521135927
2023-05-23 17:36:41+00:00,393.16822187929756
2023-05-23 17:36:42+00:00,393.3392818760931
2023-05-23 17:36:43+00:00,391.7802911576332
2023-05-23 17:36:44+00:00,391.7200737755834
2023-05-23 17:36:45+00:00,364.46451428614273
2023-05-23 17:36:46+00:00,324.8318847481787
2023-05-23 17:36:47+00:00,335.10960633135437
2023-05-23 17:36:48+00:00,393.6483622441351
