time,turbidity
2023-05-23 17:29:40+00:00,36.750390503612834
2023-05-23 17:29:41+00:00,36.73792192092242
2023-05-23 17:29:42+00:00,36.74362184443817
2023-05-23 17:29:43+00:00,36.702297398952396
2023-05-23 17:29:44+00:00,30.179091180888463
2023-05-23 17:29:45+00:00,36.62748590281353
2023-05-23 17:29:46+00:00,15.360358776715657
2023-05-23 17:29:47+00:00,24.173153021839425
2023-05-23 17:29:48+00:00,49.2574476771033
2023-05-23 17:29:49+00:00,38.475686102656255
2023-05-23 17:29:50+00:00,46.17165158399712
2023-05-23 17:29:51+00:00,30.38713838919739
2023-05-23 17:29:52+00:00,24.169234324423087
2023-05-23 17:29:53+00:00,29.934350714948778
2023-05-23 17:29:54+00:00,30.542461304989956
2023-05-23 17:29:55+00:00,41.37445345541528
2023-05-23 17:29:56+00:00,54.1729192186267
2023-05-23 17:29:57+00:00,8.252554153112214
2023-05-23 17:29:58+00:00,7.1239692970784745
2023-05-23 17:29:59+00:00,7.1239692970784745
2023-05-23 17:30:00+00:00,9.943293965843623
2023-05-23 17:30:01+00:00,15.479700925317957
2023-05-23 17:30:02+00:00,10.452368384805595
2023-05-23 17:30:03+00:00,13.376429148164789
2023-05-23 17:30:04+00:00,8.299222276893488
2023-05-23 17:30:05+00:00,11.591640597430342
2023-05-23 17:30:06+00:00,13.035502472904227
2023-05-23 17:30:07+00:00,14.059351234343922
2023-05-23 17:30:08+00:00,15.324734254744726
2023-05-23 17:30:09+00:00,15.607949204412762
2023-05-23 17:30:10+00:00,15.782153116849258
2023-05-23 17:30:11+00:00,15.870858176556794
2023-05-23 17:30:12+00:00,15.920732507315734
2023-05-23 17:30:13+00:00,16.052186993387295
2023-05-23 17:30:14+00:00,16.036868448940368
2023-05-23 17:30:15+00:00,16.10633626678282
2023-05-23 17:30:16+00:00,16.13056094172316
2023-05-23 17:30:17+00:00,16.268071596530717
2023-05-23 17:30:18+00:00,16.159416804519424
2023-05-23 17:30:19+00:00,16.193972590831436
2023-05-23 17:30:20+00:00,16.189341402975515
2023-05-23 17:30:21+00:00,16.188272667315687
2023-05-23 17:30:22+00:00,16.369957729366433
2023-05-23 17:30:23+00:00,16.225322170165782
2023-05-23 17:30:24+00:00,16.24812186422696
2023-05-23 17:30:25+00:00,16.24919059988588
2023-05-23 17:30:26+00:00,16.233515810218705
2023-05-23 17:30:27+00:00,16.23779075285529
2023-05-23 17:30:28+00:00,16.28837757405381
2023-05-23 17:30:29+00:00,16.24242194071121
2023-05-23 17:30:30+00:00,16.284458876636563
2023-05-23 17:30:31+00:00,16.293721252349314
2023-05-23 17:30:32+00:00,16.284102631417227
2023-05-23 17:30:33+00:00,16.306189835038822
2023-05-23 17:30:34+00:00,16.28196516009939
2023-05-23 17:30:35+00:00,16.282321405318726
2023-05-23 17:30:36+00:00,16.29051504537165
2023-05-23 17:30:37+00:00,16.31758968206941
2023-05-23 17:30:38+00:00,16.30084615674332
2023-05-23 17:30:39+00:00,16.312246003773907
2023-05-23 17:30:40+00:00,16.330058264759828
2023-05-23 17:30:41+00:00,16.32435834124408
2023-05-23 17:30:42+00:00,16.34680179008592
2023-05-23 17:30:43+00:00,16.340745621350834
2023-05-23 17:30:44+00:00,16.342526847449335
2023-05-23 17:30:45+00:00,16.34288309266867
2023-05-23 17:30:46+00:00,16.338964395252333
2023-05-23 17:30:47+00:00,16.365326541510512
2023-05-23 17:30:48+00:00,16.357489146676926
2023-05-23 17:30:49+00:00,16.361407844094174
2023-05-23 17:30:50+00:00,16.346445544865674
2023-05-23 17:30:51+00:00,16.37601389810152
2023-05-23 17:30:52+00:00,16.36924523892776
2023-05-23 17:30:53+00:00,16.369601484147097
2023-05-23 17:30:54+00:00,16.391688687768692
2023-05-23 17:30:55+00:00,16.387769990352353
2023-05-23 17:30:56+00:00,16.38705749991277
2023-05-23 17:30:57+00:00,16.39667612084486
2023-05-23 17:30:58+00:00,16.519224476423915
2023-05-23 17:30:59+00:00,16.411282174853113
2023-05-23 17:31:00+00:00,16.39560738518594
2023-05-23 17:31:01+00:00,16.389551216450855
2023-05-23 17:31:02+00:00,16.404869760897782
2023-05-23 17:31:03+00:00,16.397744856503778
2023-05-23 17:31:04+00:00,16.40985719397395
2023-05-23 17:31:05+00:00,16.413063400951614
2023-05-23 17:31:06+00:00,16.41163842007245
2023-05-23 17:31:07+00:00,16.422682021883702
2023-05-23 17:31:08+00:00,16.419832060125373
2023-05-23 17:31:09+00:00,16.41805083402687
2023-05-23 17:31:10+00:00,16.410925929632867
2023-05-23 17:31:11+00:00,16.422682021883702
2023-05-23 17:31:12+00:00,16.42945068105837
2023-05-23 17:31:13+00:00,16.413063400951614
2023-05-23 17:31:14+00:00,16.43408186891429
2023-05-23 17:31:15+00:00,16.42018830534562
2023-05-23 17:31:16+00:00,16.419832060125373
2023-05-23 17:31:17+00:00,16.407363477435865
2023-05-23 17:31:18+00:00,16.428025700179205
2023-05-23 17:31:19+00:00,16.43871305677021
2023-05-23 17:31:20+00:00,16.41448838182987
2023-05-23 17:31:21+00:00,16.434794359353873
2023-05-23 17:31:22+00:00,16.445125470724633
2023-05-23 17:31:23+00:00,16.416982098367953
2023-05-23 17:31:24+00:00,16.430163171497043
2023-05-23 17:31:25+00:00,16.443344244626132
2023-05-23 17:31:26+00:00,16.445125470724633
2023-05-23 17:31:27+00:00,16.42945068105837
2023-05-23 17:31:28+00:00,16.438356811550875
2023-05-23 17:31:29+00:00,16.45296286555822
2023-05-23 17:31:30+00:00,16.454387846437385
2023-05-23 17:31:31+00:00,16.45296286555822
2023-05-23 17:31:32+00:00,16.430163171497043
2023-05-23 17:31:33+00:00,16.440138037649376
2023-05-23 17:31:34+00:00,16.443344244626132
2023-05-23 17:31:35+00:00,16.4501129038008
2023-05-23 17:31:36+00:00,16.452606620338884
2023-05-23 17:31:37+00:00,16.46222524127097
2023-05-23 17:31:38+00:00,16.44085052808896
2023-05-23 17:31:39+00:00,16.461868996051635
2023-05-23 17:31:40+00:00,16.43871305677021
2023-05-23 17:31:41+00:00,16.483599954453894
2023-05-23 17:31:42+00:00,16.444056735065715
2023-05-23 17:31:43+00:00,16.478612521377727
2023-05-23 17:31:44+00:00,16.44619420638446
2023-05-23 17:31:45+00:00,16.461156505612053
2023-05-23 17:31:46+00:00,16.456881562975468
2023-05-23 17:31:47+00:00,16.47825627615748
2023-05-23 17:31:48+00:00,16.532405549553005
2023-05-23 17:31:49+00:00,26.741681055930712
2023-05-23 17:31:50+00:00,10.412825165418326
2023-05-23 17:31:51+00:00,8.877764513698821
2023-05-23 17:31:52+00:00,8.857814781395064
2023-05-23 17:31:53+00:00,8.687885811594242
2023-05-23 17:31:54+00:00,8.956494707254024
2023-05-23 17:31:55+00:00,8.495157147733153
2023-05-23 17:31:56+00:00,8.833590106454722
2023-05-23 17:31:57+00:00,9.137111033645851
2023-05-23 17:31:58+00:00,111.08701176431532
2023-05-23 17:31:59+00:00,66.59519002982688
2023-05-23 17:32:00+00:00,97.27467210581653
2023-05-23 17:32:01+00:00,367.3495168443592
2023-05-23 17:32:02+00:00,342.8188272605212
2023-05-23 17:32:03+00:00,339.7145064159904
2023-05-23 17:32:04+00:00,339.850235844699
2023-05-23 17:32:05+00:00,339.96280933412663
2023-05-23 17:32:06+00:00,340.00555876049157
2023-05-23 17:32:07+00:00,340.02230228581766
2023-05-23 17:32:08+00:00,340.02586473801466
2023-05-23 17:32:09+00:00,340.02408351191616
2023-05-23 17:32:10+00:00,340.02443975713595
2023-05-23 17:32:11+00:00,340.04332075378034
2023-05-23 17:32:12+00:00,339.9970088752184
2023-05-23 17:32:13+00:00,339.9973651204382
2023-05-23 17:32:14+00:00,339.9759904072557
2023-05-23 17:32:15+00:00,339.9346659617695
2023-05-23 17:32:16+00:00,339.978127878574
2023-05-23 17:32:17+00:00,340.01303991010536
2023-05-23 17:32:18+00:00,340.0069837413703
2023-05-23 17:32:19+00:00,340.057214317349
2023-05-23 17:32:20+00:00,340.0703953904781
2023-05-23 17:32:21+00:00,340.0290709449919
2023-05-23 17:32:22+00:00,339.96280933412663
2023-05-23 17:32:23+00:00,339.9574656558307
2023-05-23 17:32:24+00:00,339.9392971496259
2023-05-23 17:32:25+00:00,339.9784841237938
2023-05-23 17:32:26+00:00,339.97705914291464
2023-05-23 17:32:27+00:00,340.08678267058485
2023-05-23 17:32:28+00:00,340.11065110030495
2023-05-23 17:32:29+00:00,340.0757390687736
2023-05-23 17:32:30+00:00,340.0475956964169
2023-05-23 17:32:31+00:00,340.1320258134874
2023-05-23 17:32:32+00:00,340.10174496981244
2023-05-23 17:32:33+00:00,340.59514459910724
2023-05-23 17:32:34+00:00,342.48253177311744
2023-05-23 17:32:35+00:00,343.29797708102797
2023-05-23 17:32:36+00:00,344.3823875298176
2023-05-23 17:32:37+00:00,344.676646081296
2023-05-23 17:32:38+00:00,344.92031781157584
2023-05-23 17:32:39+00:00,345.95414143916696
2023-05-23 17:32:40+00:00,346.6912127987416
2023-05-23 17:32:41+00:00,347.2430366440685
2023-05-23 17:32:42+00:00,348.18281153365706
2023-05-23 17:32:43+00:00,348.60816832598766
2023-05-23 17:32:44+00:00,349.0050255007418
2023-05-23 17:32:45+00:00,349.37516428401796
2023-05-23 17:32:46+00:00,349.6715603068146
2023-05-23 17:32:47+00:00,350.26292737152926
2023-05-23 17:32:48+00:00,350.5728607126748
2023-05-23 17:32:49+00:00,350.77698922356694
2023-05-23 17:32:50+00:00,351.3501877820763
2023-05-23 17:32:51+00:00,351.55111008599124
2023-05-23 17:32:52+00:00,351.6672460276159
2023-05-23 17:32:53+00:00,351.7873006666573
2023-05-23 17:32:54+00:00,351.96007959821554
2023-05-23 17:32:55+00:00,352.3270121745145
2023-05-23 17:32:56+00:00,352.5418280419981
2023-05-23 17:32:57+00:00,352.65760773840293
2023-05-23 17:32:58+00:00,353.05660238447535
2023-05-23 17:32:59+00:00,353.242918634382
2023-05-23 17:33:00+00:00,353.34266729590036
2023-05-23 17:33:01+00:00,353.3889791744623
2023-05-23 17:33:02+00:00,353.5108150396022
2023-05-23 17:33:03+00:00,353.5916827044757
2023-05-23 17:33:04+00:00,354.200505784956
2023-05-23 17:33:05+00:00,354.32946655448995
2023-05-23 17:33:06+00:00,354.3704347547564
2023-05-23 17:33:07+00:00,354.39644065579523
2023-05-23 17:33:08+00:00,354.509726635662
2023-05-23 17:33:09+00:00,354.5567510046635
2023-05-23 17:33:10+00:00,354.61090027805903
2023-05-23 17:33:11+00:00,354.75232963028293
2023-05-23 17:33:12+00:00,355.5378503397378
2023-05-23 17:33:13+00:00,355.5873684252774
2023-05-23 17:33:14+00:00,355.64151769867294
2023-05-23 17:33:15+00:00,355.64721762218824
2023-05-23 17:33:16+00:00,355.60518068626243
2023-05-23 17:33:17+00:00,355.6247741733464
2023-05-23 17:33:18+00:00,355.65149256482437
2023-05-23 17:33:19+00:00,355.6717985423479
2023-05-23 17:33:20+00:00,355.6151555524143
2023-05-23 17:33:21+00:00,355.6682360901509
2023-05-23 17:33:22+00:00,355.6867608415755
2023-05-23 17:33:23+00:00,355.70314812168226
2023-05-23 17:33:24+00:00,355.884833183733
2023-05-23 17:33:25+00:00,356.7259281474626
2023-05-23 17:33:26+00:00,356.8096457740935
2023-05-23 17:33:27+00:00,356.8438453151857
2023-05-23 17:33:28+00:00,356.8801823275958
2023-05-23 17:33:29+00:00,356.8605888405118
2023-05-23 17:33:30+00:00,356.82425182810175
2023-05-23 17:33:31+00:00,356.8609450857316
2023-05-23 17:33:32+00:00,356.8132082262905
2023-05-23 17:33:33+00:00,356.83280171337447
2023-05-23 17:33:34+00:00,356.83600792035213
2023-05-23 17:33:35+00:00,356.8288830159577
2023-05-23 17:33:36+00:00,356.83208922293534
2023-05-23 17:33:37+00:00,356.8830322893532
2023-05-23 17:33:38+00:00,356.8705637066637
2023-05-23 17:33:39+00:00,356.83636416557147
2023-05-23 17:33:40+00:00,356.8563138978752
2023-05-23 17:33:41+00:00,356.8737699136409
2023-05-23 17:33:42+00:00,356.8670012544667
2023-05-23 17:33:43+00:00,356.83921412732934
2023-05-23 17:33:44+00:00,356.8723449327622
2023-05-23 17:33:45+00:00,356.9297004131349
2023-05-23 17:33:46+00:00,358.2542201400074
