time,ambient_light,scattered_light,dt,NTU
1674994738,31,2921,29-01-2023 12:18:58.0000,NaN
1674995638,34,2941,29-01-2023 12:33:58.0000,NaN
1674996538,31,2966,29-01-2023 12:48:58.0000,NaN
1674997438,34,2948,29-01-2023 13:03:58.0000,NaN
1674998338,36,2953,29-01-2023 13:18:58.0000,NaN
1674999238,36,2950,29-01-2023 13:33:58.0000,NaN
1675000138,37,2962,29-01-2023 13:48:58.0000,NaN
1675001038,35,2953,29-01-2023 14:03:58.0000,NaN
1675001938,33,2963,29-01-2023 14:18:58.0000,NaN
1675002838,32,2964,29-01-2023 14:33:58.0000,NaN
1675003738,32,2952,29-01-2023 14:48:58.0000,NaN
1675004638,29,2960,29-01-2023 15:03:58.0000,NaN
1675005538,26,2981,29-01-2023 15:18:58.0000,NaN
1675006438,24,2963,29-01-2023 15:33:58.0000,NaN
1675007338,22,2972,29-01-2023 15:48:58.0000,NaN
1675008238,21,2970,29-01-2023 16:03:58.0000,NaN
1675009138,20,2981,29-01-2023 16:18:58.0000,NaN
1675010038,19,2976,29-01-2023 16:33:58.0000,NaN
1675010938,17,2979,29-01-2023 16:48:58.0000,NaN
1675011838,18,3014,29-01-2023 17:03:58.0000,NaN
1675012738,18,3005,29-01-2023 17:18:58.0000,NaN
1675013638,18,2998,29-01-2023 17:33:58.0000,NaN
1675014538,17,2953,29-01-2023 17:48:58.0000,NaN
1675015438,17,3002,29-01-2023 18:03:58.0000,NaN
1675016338,18,3017,29-01-2023 18:18:58.0000,NaN
1675017238,18,3037,29-01-2023 18:33:58.0000,NaN
1675018138,17,3025,29-01-2023 18:48:58.0000,NaN
1675019038,19,3032,29-01-2023 19:03:58.0000,NaN
1675019938,18,3028,29-01-2023 19:18:58.0000,NaN
1675020838,18,2998,29-01-2023 19:33:58.0000,NaN
1675021738,18,2997,29-01-2023 19:48:58.0000,NaN
1675022638,18,3036,29-01-2023 20:03:58.0000,NaN
1675023538,18,3039,29-01-2023 20:18:58.0000,NaN
1675024438,17,3038,29-01-2023 20:33:58.0000,NaN
1675025338,17,3045,29-01-2023 20:48:58.0000,NaN
1675026238,17,3031,29-01-2023 21:03:58.0000,NaN
1675027138,17,2987,29-01-2023 21:18:58.0000,NaN
1675028038,18,3026,29-01-2023 21:33:58.0000,NaN
1675028938,18,3062,29-01-2023 21:48:58.0000,NaN
1675029838,19,3040,29-01-2023 22:03:58.0000,NaN
1675030738,17,3028,29-01-2023 22:18:58.0000,NaN
1675031638,18,3024,29-01-2023 22:33:58.0000,NaN
1675032538,17,3024,29-01-2023 22:48:58.0000,NaN
1675033438,19,3021,29-01-2023 23:03:58.0000,NaN
1675034338,17,3017,29-01-2023 23:18:58.0000,NaN
1675035238,18,3012,29-01-2023 23:33:58.0000,NaN
1675036138,18,3021,29-01-2023 23:48:58.0000,NaN
1675037038,19,3019,30-01-2023 00:03:58.0000,NaN
1675037938,19,3030,30-01-2023 00:18:58.0000,NaN
1675038838,18,3031,30-01-2023 00:33:58.0000,NaN
1675039738,18,3033,30-01-2023 00:48:58.0000,NaN
1675040638,19,3034,30-01-2023 01:03:58.0000,NaN
1675041538,17,3033,30-01-2023 01:18:58.0000,NaN
1675042438,17,3027,30-01-2023 01:33:58.0000,NaN
1675043338,18,3046,30-01-2023 01:48:58.0000,NaN
1675044238,18,3040,30-01-2023 02:03:58.0000,NaN
1675045138,17,3020,30-01-2023 02:18:58.0000,NaN
1675046038,18,3029,30-01-2023 02:33:58.0000,NaN
1675046938,18,3035,30-01-2023 02:48:58.0000,NaN
1675047838,18,3047,30-01-2023 03:03:58.0000,NaN
1675048738,18,3049,30-01-2023 03:18:58.0000,NaN
1675049638,17,3051,30-01-2023 03:33:58.0000,NaN
1675050538,18,3054,30-01-2023 03:48:58.0000,NaN
1675051438,17,3054,30-01-2023 04:03:58.0000,NaN
1675052338,17,3057,30-01-2023 04:18:58.0000,NaN
1675053238,17,2977,30-01-2023 04:33:58.0000,NaN
1675054138,18,2973,30-01-2023 04:48:58.0000,NaN
1675055038,17,2961,30-01-2023 05:03:58.0000,NaN
1675055938,18,2965,30-01-2023 05:18:58.0000,NaN
1675056838,17,2964,30-01-2023 05:33:58.0000,NaN
1675057738,17,2963,30-01-2023 05:48:58.0000,NaN
1675058638,17,2949,30-01-2023 06:03:58.0000,NaN
1675059538,18,2956,30-01-2023 06:18:58.0000,NaN
1675060438,18,2958,30-01-2023 06:33:58.0000,NaN
1675061338,17,2975,30-01-2023 06:48:58.0000,NaN
1675062238,17,2959,30-01-2023 07:03:58.0000,NaN
1675063138,18,2966,30-01-2023 07:18:58.0000,NaN
1675064038,18,2967,30-01-2023 07:33:58.0000,NaN
1675064938,19,2964,30-01-2023 07:48:58.0000,NaN
1675065838,17,2967,30-01-2023 08:03:58.0000,NaN
1675066738,17,2965,30-01-2023 08:18:58.0000,NaN
1675067638,18,2980,30-01-2023 08:33:58.0000,NaN
1675068538,18,2959,30-01-2023 08:48:58.0000,NaN
1675069438,18,2954,30-01-2023 09:03:58.0000,NaN
1675070338,17,2957,30-01-2023 09:18:58.0000,NaN
1675071238,18,2964,30-01-2023 09:33:58.0000,NaN
1675072138,19,2961,30-01-2023 09:48:58.0000,NaN
1675073038,19,2965,30-01-2023 10:03:58.0000,NaN
1675073938,21,2965,30-01-2023 10:18:58.0000,NaN
1675074838,22,2973,30-01-2023 10:33:58.0000,NaN
1675075738,24,2977,30-01-2023 10:48:58.0000,NaN
1675076638,25,2982,30-01-2023 11:03:58.0000,NaN
1675077538,26,2968,30-01-2023 11:18:58.0000,NaN
1675078438,26,2969,30-01-2023 11:33:58.0000,NaN
1675079338,27,2970,30-01-2023 11:48:58.0000,NaN
1675080238,28,2977,30-01-2023 12:03:58.0000,NaN
1675081138,30,2974,30-01-2023 12:18:58.0000,NaN
1675082038,29,2981,30-01-2023 12:33:58.0000,NaN
1675082938,29,3002,30-01-2023 12:48:58.0000,NaN
1675083838,30,2973,30-01-2023 13:03:58.0000,NaN
1675084738,30,2984,30-01-2023 13:18:58.0000,NaN
1675085638,31,2990,30-01-2023 13:33:58.0000,NaN
1675086538,30,2994,30-01-2023 13:48:58.0000,NaN
1675087438,29,2993,30-01-2023 14:03:58.0000,NaN
1675088338,30,3004,30-01-2023 14:18:58.0000,NaN
1675089238,28,2993,30-01-2023 14:33:58.0000,NaN
1675090138,26,2990,30-01-2023 14:48:58.0000,NaN
1675091038,24,3005,30-01-2023 15:03:58.0000,NaN
1675091938,24,2993,30-01-2023 15:18:58.0000,NaN
1675092838,24,3003,30-01-2023 15:33:58.0000,NaN
1675093738,22,3013,30-01-2023 15:48:58.0000,NaN
1675094638,20,3020,30-01-2023 16:03:58.0000,NaN
1675095538,20,3018,30-01-2023 16:18:58.0000,NaN
1675096438,18,3018,30-01-2023 16:33:58.0000,NaN
1675097338,19,3028,30-01-2023 16:48:58.0000,NaN
1675098238,18,3019,30-01-2023 17:03:58.0000,NaN
1675099138,19,3030,30-01-2023 17:18:58.0000,NaN
1675100038,17,3024,30-01-2023 17:33:58.0000,NaN
1675100938,17,3025,30-01-2023 17:48:58.0000,NaN
1675101838,18,3030,30-01-2023 18:03:58.0000,NaN
1675102738,17,3044,30-01-2023 18:18:58.0000,NaN
1675103638,17,3036,30-01-2023 18:33:58.0000,NaN
1675104538,18,3041,30-01-2023 18:48:58.0000,NaN
1675105438,18,3044,30-01-2023 19:03:58.0000,NaN
1675106338,17,3058,30-01-2023 19:18:58.0000,NaN
1675107238,18,3072,30-01-2023 19:33:58.0000,NaN
1675108138,18,3042,30-01-2023 19:48:58.0000,NaN
1675109038,17,3048,30-01-2023 20:03:58.0000,NaN
1675109938,18,3060,30-01-2023 20:18:58.0000,NaN
1675110838,18,3066,30-01-2023 20:33:58.0000,NaN
1675111738,19,3056,30-01-2023 20:48:58.0000,NaN
1675112638,17,3064,30-01-2023 21:03:58.0000,NaN
1675113538,18,3053,30-01-2023 21:18:58.0000,NaN
1675114438,18,3045,30-01-2023 21:33:58.0000,NaN
1675115338,18,3059,30-01-2023 21:48:58.0000,NaN
1675116238,18,3085,30-01-2023 22:03:58.0000,NaN
1675117138,17,3102,30-01-2023 22:18:58.0000,NaN
1675118038,17,3059,30-01-2023 22:33:58.0000,NaN
1675118938,17,3077,30-01-2023 22:48:58.0000,NaN
1675119838,18,3052,30-01-2023 23:03:58.0000,NaN
1675120738,18,3077,30-01-2023 23:18:58.0000,NaN
1675121638,17,3018,30-01-2023 23:33:58.0000,NaN
1675122538,17,3014,30-01-2023 23:48:58.0000,NaN
1675123438,18,3016,31-01-2023 00:03:58.0000,NaN
1675124338,18,3010,31-01-2023 00:18:58.0000,NaN
1675125238,18,2996,31-01-2023 00:33:58.0000,NaN
1675126138,17,3012,31-01-2023 00:48:58.0000,NaN
1675127038,19,3030,31-01-2023 01:03:58.0000,NaN
1675127938,18,3018,31-01-2023 01:18:58.0000,NaN
1675128838,19,3084,31-01-2023 01:33:58.0000,NaN
1675129738,17,3012,31-01-2023 01:48:58.0000,NaN
1675130638,18,2997,31-01-2023 02:03:58.0000,NaN
1675131538,17,3003,31-01-2023 02:18:58.0000,NaN
1675132438,18,3003,31-01-2023 02:33:58.0000,NaN
1675133338,18,3000,31-01-2023 02:48:58.0000,NaN
1675134238,18,2999,31-01-2023 03:03:58.0000,NaN
1675135138,18,3016,31-01-2023 03:18:58.0000,NaN
1675136038,17,2984,31-01-2023 03:33:58.0000,NaN
1675136938,18,2987,31-01-2023 03:48:58.0000,NaN
1675137838,19,3085,31-01-2023 04:03:58.0000,NaN
1675138738,17,3004,31-01-2023 04:18:58.0000,NaN
1675139638,18,3068,31-01-2023 04:33:58.0000,NaN
1675140538,18,2928,31-01-2023 04:48:58.0000,NaN
1675141438,17,2917,31-01-2023 05:03:58.0000,NaN
1675142338,17,2923,31-01-2023 05:18:58.0000,NaN
1675143238,17,2895,31-01-2023 05:33:58.0000,NaN
1675144138,18,2922,31-01-2023 05:48:58.0000,NaN
1675145038,19,2933,31-01-2023 06:03:58.0000,NaN
1675145938,17,2896,31-01-2023 06:18:58.0000,NaN
1675146838,17,3075,31-01-2023 06:33:58.0000,NaN
1675147738,18,2912,31-01-2023 06:48:58.0000,NaN
1675148638,19,2953,31-01-2023 07:03:58.0000,NaN
1675149538,18,2916,31-01-2023 07:18:58.0000,NaN
1675150438,18,2904,31-01-2023 07:33:58.0000,NaN
1675151338,18,2908,31-01-2023 07:48:58.0000,NaN
1675152238,19,2937,31-01-2023 08:03:58.0000,NaN
1675153138,18,3177,31-01-2023 08:18:58.0000,NaN
1675154038,18,2921,31-01-2023 08:33:58.0000,NaN
1675154938,18,2918,31-01-2023 08:48:58.0000,NaN
1675155838,17,2922,31-01-2023 09:03:58.0000,NaN
1675156738,19,2923,31-01-2023 09:18:58.0000,NaN
1675157638,19,2935,31-01-2023 09:33:58.0000,NaN
1675158538,19,2950,31-01-2023 09:48:58.0000,NaN
1675159438,20,2925,31-01-2023 10:03:58.0000,NaN
1675160338,21,2925,31-01-2023 10:18:58.0000,NaN
1675161238,23,2942,31-01-2023 10:33:58.0000,NaN
1675162138,23,2917,31-01-2023 10:48:58.0000,NaN
1675163038,26,2921,31-01-2023 11:03:58.0000,NaN
1675163938,27,2926,31-01-2023 11:18:58.0000,NaN
1675164838,33,2944,31-01-2023 11:33:58.0000,NaN
1675165738,36,2923,31-01-2023 11:48:58.0000,NaN
1675166638,34,2933,31-01-2023 12:03:58.0000,NaN
1675167538,31,2936,31-01-2023 12:18:58.0000,NaN
1675168438,33,2918,31-01-2023 12:33:58.0000,NaN
1675169338,39,2922,31-01-2023 12:48:58.0000,NaN
1675170238,37,2929,31-01-2023 13:03:58.0000,NaN
1675171138,36,2931,31-01-2023 13:18:58.0000,NaN
1675172038,32,2933,31-01-2023 13:33:58.0000,NaN
1675172938,33,2932,31-01-2023 13:48:58.0000,NaN
1675173838,32,2933,31-01-2023 14:03:58.0000,NaN
1675174738,29,2947,31-01-2023 14:18:58.0000,NaN
1675175638,29,2941,31-01-2023 14:33:58.0000,NaN
1675176538,28,2945,31-01-2023 14:48:58.0000,NaN
1675177438,26,2949,31-01-2023 15:03:58.0000,NaN
1675178338,25,2953,31-01-2023 15:18:58.0000,NaN
1675179238,24,2950,31-01-2023 15:33:58.0000,NaN
1675180138,23,2951,31-01-2023 15:48:58.0000,NaN
1675181038,21,2960,31-01-2023 16:03:58.0000,NaN
1675181938,20,2963,31-01-2023 16:18:58.0000,NaN
1675182838,19,2960,31-01-2023 16:33:58.0000,NaN
1675183738,18,2974,31-01-2023 16:48:58.0000,NaN
1675184638,17,2951,31-01-2023 17:03:58.0000,NaN
1675185538,18,2977,31-01-2023 17:18:58.0000,NaN
1675186438,17,2971,31-01-2023 17:33:58.0000,NaN
1675187338,18,3013,31-01-2023 17:48:58.0000,NaN
1675188238,18,3001,31-01-2023 18:03:58.0000,NaN
1675189138,18,2965,31-01-2023 18:18:58.0000,NaN
1675190038,17,2974,31-01-2023 18:33:58.0000,NaN
1675190938,17,2980,31-01-2023 18:48:58.0000,NaN
1675191838,18,2988,31-01-2023 19:03:58.0000,NaN
1675192738,17,2999,31-01-2023 19:18:58.0000,NaN
1675193638,17,2971,31-01-2023 19:33:58.0000,NaN
1675194538,17,2968,31-01-2023 19:48:58.0000,NaN
1675195438,18,2972,31-01-2023 20:03:58.0000,NaN
1675196338,18,2987,31-01-2023 20:18:58.0000,NaN
1675197238,18,2980,31-01-2023 20:33:58.0000,NaN
1675198138,17,2971,31-01-2023 20:48:58.0000,NaN
1675199038,17,2984,31-01-2023 21:03:58.0000,NaN
1675199938,19,2975,31-01-2023 21:18:58.0000,NaN
1675200838,17,2987,31-01-2023 21:33:58.0000,NaN
1675201738,17,3007,31-01-2023 21:48:58.0000,NaN
1675202638,18,2993,31-01-2023 22:03:58.0000,NaN
1675203538,17,2992,31-01-2023 22:18:58.0000,NaN
1675204438,18,3017,31-01-2023 22:33:58.0000,NaN
1675205338,17,3001,31-01-2023 22:48:58.0000,NaN
1675206238,18,3029,31-01-2023 23:03:58.0000,NaN
1675207138,17,2997,31-01-2023 23:18:58.0000,NaN
1675208038,18,2970,31-01-2023 23:33:58.0000,NaN
1675208938,16,3043,31-01-2023 23:48:58.0000,NaN
1675209838,18,3010,01-02-2023 00:03:58.0000,NaN
1675210738,18,2989,01-02-2023 00:18:58.0000,NaN
1675211638,17,2970,01-02-2023 00:33:58.0000,NaN
1675212538,18,3074,01-02-2023 00:48:58.0000,NaN
1675213438,18,2997,01-02-2023 01:03:58.0000,NaN
1675214338,19,2996,01-02-2023 01:18:58.0000,NaN
1675215238,18,2993,01-02-2023 01:33:58.0000,NaN
1675216138,18,3011,01-02-2023 01:48:58.0000,NaN
1675217038,18,3020,01-02-2023 02:03:58.0000,NaN
1675217938,18,3050,01-02-2023 02:18:58.0000,NaN
1675218838,18,2987,01-02-2023 02:33:58.0000,NaN
1675219738,18,2993,01-02-2023 02:48:58.0000,NaN
1675220638,18,3106,01-02-2023 03:03:58.0000,NaN
1675221538,17,3043,01-02-2023 03:18:58.0000,NaN
1675222438,17,3015,01-02-2023 03:33:58.0000,NaN
1675223338,19,3019,01-02-2023 03:48:58.0000,NaN
1675224238,17,3049,01-02-2023 04:03:58.0000,NaN
1675225138,17,2989,01-02-2023 04:18:58.0000,NaN
1675226038,18,2983,01-02-2023 04:33:58.0000,NaN
1675226938,17,2985,01-02-2023 04:48:58.0000,NaN
1675227838,17,2939,01-02-2023 05:03:58.0000,NaN
1675228738,17,2941,01-02-2023 05:18:58.0000,NaN
1675229638,17,2942,01-02-2023 05:33:58.0000,NaN
1675230538,18,2939,01-02-2023 05:48:58.0000,NaN
1675231438,18,2947,01-02-2023 06:03:58.0000,NaN
1675232338,18,2942,01-02-2023 06:18:58.0000,NaN
1675233238,18,2947,01-02-2023 06:33:58.0000,NaN
1675234138,18,2945,01-02-2023 06:48:58.0000,NaN
1675235038,18,2952,01-02-2023 07:03:58.0000,NaN
1675235938,17,2977,01-02-2023 07:18:58.0000,NaN
1675236838,18,2957,01-02-2023 07:33:58.0000,NaN
1675237738,18,2965,01-02-2023 07:48:58.0000,NaN
1675238638,17,2967,01-02-2023 08:03:58.0000,NaN
1675239538,17,2974,01-02-2023 08:18:58.0000,NaN
1675240438,18,2970,01-02-2023 08:33:58.0000,NaN
1675241338,17,2978,01-02-2023 08:48:58.0000,NaN
1675242238,18,2998,01-02-2023 09:03:58.0000,NaN
1675243138,17,3002,01-02-2023 09:18:58.0000,NaN
1675244038,18,3011,01-02-2023 09:33:58.0000,NaN
1675244938,19,3023,01-02-2023 09:48:58.0000,NaN
1675245838,20,3032,01-02-2023 10:03:58.0000,NaN
1675246738,20,3066,01-02-2023 10:18:58.0000,NaN
1675247638,22,3051,01-02-2023 10:33:58.0000,NaN
1675248538,23,3037,01-02-2023 10:48:58.0000,NaN
1675249438,24,3077,01-02-2023 11:03:58.0000,NaN
1675250338,26,3062,01-02-2023 11:18:58.0000,NaN
1675251238,28,3085,01-02-2023 11:33:58.0000,NaN
1675252138,29,3035,01-02-2023 11:48:58.0000,NaN
1675253038,28,3070,01-02-2023 12:03:58.0000,NaN
1675253938,27,3069,01-02-2023 12:18:58.0000,NaN
1675254838,28,3069,01-02-2023 12:33:58.0000,NaN
1675255738,30,3054,01-02-2023 12:48:58.0000,NaN
1675256638,32,3060,01-02-2023 13:03:58.0000,NaN
1675257538,31,3050,01-02-2023 13:18:58.0000,NaN
1675258438,32,3052,01-02-2023 13:33:58.0000,NaN
1675259338,30,3092,01-02-2023 13:48:58.0000,NaN
1675260238,29,3067,01-02-2023 14:03:58.0000,NaN
1675261138,29,3077,01-02-2023 14:18:58.0000,NaN
1675262038,28,3099,01-02-2023 14:33:58.0000,NaN
1675262938,28,3074,01-02-2023 14:48:58.0000,NaN
1675263838,25,3076,01-02-2023 15:03:58.0000,NaN
1675264738,24,3071,01-02-2023 15:18:58.0000,NaN
1675265638,22,3094,01-02-2023 15:33:58.0000,NaN
1675266538,21,3094,01-02-2023 15:48:58.0000,NaN
1675267438,21,3090,01-02-2023 16:03:58.0000,NaN
1675268338,19,3109,01-02-2023 16:18:58.0000,NaN
1675269238,19,3145,01-02-2023 16:33:58.0000,NaN
1675270138,18,3133,01-02-2023 16:48:58.0000,NaN
1675271038,18,3177,01-02-2023 17:03:58.0000,NaN
1675271938,17,3136,01-02-2023 17:18:58.0000,NaN
1675272838,17,3076,01-02-2023 17:33:58.0000,NaN
1675273738,17,3133,01-02-2023 17:48:58.0000,NaN
1675274638,18,3112,01-02-2023 18:03:58.0000,NaN
1675275538,18,3135,01-02-2023 18:18:58.0000,NaN
1675276438,18,3243,01-02-2023 18:33:58.0000,NaN
1675277338,18,3179,01-02-2023 18:48:58.0000,NaN
1675278238,18,3072,01-02-2023 19:03:58.0000,NaN
1675279138,17,3019,01-02-2023 19:18:58.0000,NaN
1675280038,17,3183,01-02-2023 19:33:58.0000,NaN
1675280938,17,3044,01-02-2023 19:48:58.0000,NaN
1675281838,18,3095,01-02-2023 20:03:58.0000,NaN
1675282738,18,3069,01-02-2023 20:18:58.0000,NaN
1675283638,19,3124,01-02-2023 20:33:58.0000,NaN
1675284538,16,3388,01-02-2023 20:48:58.0000,NaN
1675285438,17,3218,01-02-2023 21:03:58.0000,NaN
1675286338,18,3373,01-02-2023 21:18:58.0000,NaN
1675287238,18,3207,01-02-2023 21:33:58.0000,NaN
1675288138,18,3259,01-02-2023 21:48:58.0000,NaN
1675289038,18,3262,01-02-2023 22:03:58.0000,NaN
1675289938,17,3227,01-02-2023 22:18:58.0000,NaN
1675290838,17,3233,01-02-2023 22:33:58.0000,NaN
1675291738,19,3282,01-02-2023 22:48:58.0000,NaN
1675292638,18,3286,01-02-2023 23:03:58.0000,NaN
1675293538,19,3281,01-02-2023 23:18:58.0000,NaN
1675294438,18,3191,01-02-2023 23:33:58.0000,NaN
1675295338,18,3239,01-02-2023 23:48:58.0000,NaN
1675296238,18,3282,02-02-2023 00:03:58.0000,NaN
1675297138,19,3289,02-02-2023 00:18:58.0000,NaN
1675298038,18,3449,02-02-2023 00:33:58.0000,NaN
1675298938,18,3192,02-02-2023 00:48:58.0000,NaN
1675299838,18,3127,02-02-2023 01:03:58.0000,NaN
1675300738,17,3358,02-02-2023 01:18:58.0000,NaN
1675301638,18,3031,02-02-2023 01:33:58.0000,NaN
1675302538,18,3002,02-02-2023 01:48:58.0000,NaN
1675303438,17,3053,02-02-2023 02:03:58.0000,NaN
1675304338,18,2943,02-02-2023 02:18:58.0000,NaN
1675305238,18,3034,02-02-2023 02:33:58.0000,NaN
1675306138,17,3157,02-02-2023 02:48:58.0000,NaN
1675307038,17,3122,02-02-2023 03:03:58.0000,NaN
1675307938,18,3068,02-02-2023 03:18:58.0000,NaN
1675308838,17,3080,02-02-2023 03:33:58.0000,NaN
1675309738,17,3140,02-02-2023 03:48:58.0000,NaN
1675310638,18,3202,02-02-2023 04:03:58.0000,NaN
1675311538,18,3141,02-02-2023 04:18:58.0000,NaN
1675312438,19,3063,02-02-2023 04:33:58.0000,NaN
1675313338,18,3044,02-02-2023 04:48:58.0000,NaN
1675314238,18,3146,02-02-2023 05:03:58.0000,NaN
1675315138,17,3113,02-02-2023 05:18:58.0000,NaN
1675316038,18,3112,02-02-2023 05:33:58.0000,NaN
1675316938,17,3261,02-02-2023 05:48:58.0000,NaN
1675317838,18,3398,02-02-2023 06:03:58.0000,NaN
1675318738,18,3158,02-02-2023 06:18:58.0000,NaN
1675319638,18,3090,02-02-2023 06:33:58.0000,NaN
1675320538,18,3199,02-02-2023 06:48:58.0000,NaN
1675321438,17,3069,02-02-2023 07:03:58.0000,NaN
1675322338,18,3068,02-02-2023 07:18:58.0000,NaN
1675323238,17,3175,02-02-2023 07:33:58.0000,NaN
1675324138,18,3041,02-02-2023 07:48:58.0000,NaN
1675325038,18,3142,02-02-2023 08:03:58.0000,NaN
1675325938,19,3095,02-02-2023 08:18:58.0000,NaN
1675326838,18,3183,02-02-2023 08:33:58.0000,NaN
1675327738,18,3122,02-02-2023 08:48:58.0000,NaN
1675328638,18,3227,02-02-2023 09:03:58.0000,NaN
1675329538,18,3089,02-02-2023 09:18:58.0000,NaN
1675330438,19,3253,02-02-2023 09:33:58.0000,NaN
1675331338,20,3165,02-02-2023 09:48:58.0000,NaN
1675332238,19,3295,02-02-2023 10:03:58.0000,NaN
1675333138,21,3172,02-02-2023 10:18:58.0000,NaN
1675334038,22,3185,02-02-2023 10:33:58.0000,NaN
1675334938,23,3129,02-02-2023 10:48:58.0000,NaN
1675335838,23,3532,02-02-2023 11:03:58.0000,NaN
1675336738,25,3141,02-02-2023 11:18:58.0000,NaN
1675337638,26,3107,02-02-2023 11:33:58.0000,NaN
1675338538,26,3157,02-02-2023 11:48:58.0000,NaN
1675339438,29,3165,02-02-2023 12:03:58.0000,NaN
1675340338,29,3237,02-02-2023 12:18:58.0000,NaN
1675341238,29,3194,02-02-2023 12:33:58.0000,NaN
1675342138,29,3147,02-02-2023 12:48:58.0000,NaN
1675343038,27,3309,02-02-2023 13:03:58.0000,NaN
1675343938,29,3140,02-02-2023 13:18:58.0000,NaN
1675344838,26,3402,02-02-2023 13:33:58.0000,NaN
1675345738,26,3313,02-02-2023 13:48:58.0000,NaN
1675346638,25,3390,02-02-2023 14:03:58.0000,NaN
1675347538,25,3278,02-02-2023 14:18:58.0000,NaN
1675348438,25,3224,02-02-2023 14:33:58.0000,NaN
1675349338,24,3569,02-02-2023 14:48:58.0000,NaN
1675350238,25,3418,02-02-2023 15:03:58.0000,NaN
1675351138,29,3907,02-02-2023 15:18:58.0000,NaN
1675352038,25,3332,02-02-2023 15:33:58.0000,NaN
1675352938,22,3183,02-02-2023 15:48:58.0000,NaN
1675353838,22,3329,02-02-2023 16:03:58.0000,NaN
1675354738,20,3442,02-02-2023 16:18:58.0000,NaN
1675355638,19,3277,02-02-2023 16:33:58.0000,NaN
1675356538,19,3204,02-02-2023 16:48:58.0000,NaN
1675357438,18,3182,02-02-2023 17:03:58.0000,NaN
1675358338,17,3168,02-02-2023 17:18:58.0000,NaN
1675359238,18,3288,02-02-2023 17:33:58.0000,NaN
1675360138,18,3241,02-02-2023 17:48:58.0000,NaN
1675361038,18,3250,02-02-2023 18:03:58.0000,NaN
1675361938,17,3274,02-02-2023 18:18:58.0000,NaN
1675362838,17,3350,02-02-2023 18:33:58.0000,NaN
1675363738,18,3286,02-02-2023 18:48:58.0000,NaN
1675364638,17,3410,02-02-2023 19:03:58.0000,NaN
1675365538,18,3261,02-02-2023 19:18:58.0000,NaN
1675366438,17,4097,02-02-2023 19:33:58.0000,NaN
1675367338,18,3530,02-02-2023 19:48:58.0000,NaN
1675368238,18,3324,02-02-2023 20:03:58.0000,NaN
1675369138,17,3306,02-02-2023 20:18:58.0000,NaN
1675370038,18,3396,02-02-2023 20:33:58.0000,NaN
1675370938,18,3374,02-02-2023 20:48:58.0000,NaN
1675371838,17,3399,02-02-2023 21:03:58.0000,NaN
1675372738,18,3377,02-02-2023 21:18:58.0000,NaN
1675373638,19,3408,02-02-2023 21:33:58.0000,NaN
1675374538,18,3362,02-02-2023 21:48:58.0000,NaN
1675375438,18,3295,02-02-2023 22:03:58.0000,NaN
1675376338,18,3335,02-02-2023 22:18:58.0000,NaN
1675377238,18,3673,02-02-2023 22:33:58.0000,NaN
1675378138,18,3446,02-02-2023 22:48:58.0000,NaN
1675379038,18,3194,02-02-2023 23:03:58.0000,NaN
1675379938,18,3494,02-02-2023 23:18:58.0000,NaN
1675380838,17,3254,02-02-2023 23:33:58.0000,NaN
1675381738,19,3353,02-02-2023 23:48:58.0000,NaN
1675382638,17,3453,03-02-2023 00:03:58.0000,NaN
1675383538,19,3389,03-02-2023 00:18:58.0000,NaN
1675384438,17,3585,03-02-2023 00:33:58.0000,NaN
1675385338,19,3288,03-02-2023 00:48:58.0000,NaN
1675386238,18,3608,03-02-2023 01:03:58.0000,NaN
1675387138,18,3338,03-02-2023 01:18:58.0000,NaN
1675388038,18,3472,03-02-2023 01:33:58.0000,NaN
1675388938,18,3529,03-02-2023 01:48:58.0000,NaN
1675389838,18,3549,03-02-2023 02:03:58.0000,NaN
1675390738,18,3270,03-02-2023 02:18:58.0000,NaN
1675391638,17,3250,03-02-2023 02:33:58.0000,NaN
1675392538,18,3416,03-02-2023 02:48:58.0000,NaN
1675393438,18,3484,03-02-2023 03:03:58.0000,NaN
1675394338,17,3370,03-02-2023 03:18:58.0000,NaN
1675395238,17,3384,03-02-2023 03:33:58.0000,NaN
1675396138,17,3487,03-02-2023 03:48:58.0000,NaN
1675397038,18,3424,03-02-2023 04:03:58.0000,NaN
1675397938,18,3447,03-02-2023 04:18:58.0000,NaN
1675398838,18,3345,03-02-2023 04:33:58.0000,NaN
1675399738,18,3423,03-02-2023 04:48:58.0000,NaN
1675400638,18,3297,03-02-2023 05:03:58.0000,NaN
1675401538,17,3290,03-02-2023 05:18:58.0000,NaN
1675402438,17,3483,03-02-2023 05:33:58.0000,NaN
1675403338,18,3381,03-02-2023 05:48:58.0000,NaN
1675404238,18,3466,03-02-2023 06:03:58.0000,NaN
1675405138,18,3461,03-02-2023 06:18:58.0000,NaN
1675406038,17,3614,03-02-2023 06:33:58.0000,NaN
1675406938,18,3465,03-02-2023 06:48:58.0000,NaN
1675407838,17,3288,03-02-2023 07:03:58.0000,NaN
1675408738,18,3462,03-02-2023 07:18:58.0000,NaN
1675409638,17,3504,03-02-2023 07:33:58.0000,NaN
1675410538,17,3693,03-02-2023 07:48:58.0000,NaN
1675411438,18,3823,03-02-2023 08:03:58.0000,NaN
1675412338,18,3601,03-02-2023 08:18:58.0000,NaN
