time,ambient_light,scattered_light,dt,NTU
1674639746,18,2953,25-01-2023 09:42:26.0000,4.35200788929162
1674640646,20,2961,25-01-2023 09:57:26.0000,6.58274879960691
1674641546,21,2959,25-01-2023 10:12:26.0000,6.02506357202809
1674642446,22,2951,25-01-2023 10:27:26.0000,3.7943226617128
1674643346,24,2955,25-01-2023 10:42:26.0000,4.90969311687044
1674644246,27,2951,25-01-2023 10:57:26.0000,3.7943226617128
1674645146,30,2956,25-01-2023 11:12:26.0000,5.18853573065986
1674646046,33,2955,25-01-2023 11:27:26.0000,4.90969311687044
1674646946,36,2959,25-01-2023 11:42:26.0000,6.02506357202809
1674647846,35,2952,25-01-2023 11:57:26.0000,4.07316527550221
1674648746,37,2951,25-01-2023 12:12:26.0000,3.7943226617128
1674649646,40,2954,25-01-2023 12:27:26.0000,4.63085050308103
1674650546,40,2951,25-01-2023 12:42:26.0000,3.7943226617128
1674651446,39,2942,25-01-2023 12:57:26.0000,1.2847391376081
1674652346,35,2954,25-01-2023 13:12:26.0000,4.63085050308103
1674653246,33,2948,25-01-2023 13:27:26.0000,2.95779482034457
1674654146,35,2955,25-01-2023 13:42:26.0000,4.90969311687044
1674655046,37,2949,25-01-2023 13:57:26.0000,3.23663743413398
1674655946,36,2964,25-01-2023 14:12:26.0000,7.41927664097514
1674656846,36,2960,25-01-2023 14:27:26.0000,6.3039061858175
1674657746,32,2963,25-01-2023 14:42:26.0000,7.14043402718573
1674658646,29,2953,25-01-2023 14:57:26.0000,4.35200788929162
1674659546,25,2953,25-01-2023 15:12:26.0000,4.35200788929162
1674660446,23,2954,25-01-2023 15:27:26.0000,4.63085050308103
1674661346,20,2949,25-01-2023 15:42:26.0000,3.23663743413398
1674662246,20,2957,25-01-2023 15:57:26.0000,5.46737834444927
1674663146,18,2950,25-01-2023 16:12:26.0000,3.51548004792339
1674664046,18,2951,25-01-2023 16:27:26.0000,3.7943226617128
1674664946,18,2948,25-01-2023 16:42:26.0000,2.95779482034457
1674665846,18,2953,25-01-2023 16:57:26.0000,4.35200788929162
1674666746,17,2957,25-01-2023 17:12:26.0000,5.46737834444927
1674667646,17,2948,25-01-2023 17:27:26.0000,2.95779482034457
1674668546,16,2953,25-01-2023 17:42:26.0000,4.35200788929162
1674669446,17,2955,25-01-2023 17:57:26.0000,4.90969311687044
1674670346,17,2957,25-01-2023 18:12:26.0000,5.46737834444927
1674671246,16,2949,25-01-2023 18:27:26.0000,3.23663743413398
1674672146,17,2950,25-01-2023 18:42:26.0000,3.51548004792339
1674673046,17,2948,25-01-2023 18:57:26.0000,2.95779482034457
1674673946,17,2943,25-01-2023 19:12:26.0000,1.56358175139751
1674674846,16,2959,25-01-2023 19:27:26.0000,6.02506357202809
1674675746,16,2962,25-01-2023 19:42:26.0000,6.86159141339632
1674676646,16,2954,25-01-2023 19:57:26.0000,4.63085050308103
1674677546,17,2950,25-01-2023 20:12:26.0000,3.51548004792339
1674678446,16,2952,25-01-2023 20:27:26.0000,4.07316527550221
1674679346,17,2955,25-01-2023 20:42:26.0000,4.90969311687044
1674680246,17,2951,25-01-2023 20:57:26.0000,3.7943226617128
1674681146,17,2955,25-01-2023 21:12:26.0000,4.90969311687044
1674682046,17,2951,25-01-2023 21:27:26.0000,3.7943226617128
1674682946,18,2950,25-01-2023 21:42:26.0000,3.51548004792339
1674683846,17,2948,25-01-2023 21:57:26.0000,2.95779482034457
1674684746,17,2946,25-01-2023 22:12:26.0000,2.40010959276574
1674685646,17,2952,25-01-2023 22:27:26.0000,4.07316527550221
1674686546,17,2943,25-01-2023 22:42:26.0000,1.56358175139751
1674687446,18,2946,25-01-2023 22:57:26.0000,2.40010959276574
1674688346,17,2958,25-01-2023 23:12:26.0000,5.74622095823868
1674689246,17,2980,25-01-2023 23:27:26.0000,11.8807584616057
1674690146,17,2951,25-01-2023 23:42:26.0000,3.7943226617128
1674691046,17,2951,25-01-2023 23:57:26.0000,3.7943226617128
1674691946,17,2947,26-01-2023 00:12:26.0000,2.67895220655516
1674692846,17,2955,26-01-2023 00:27:26.0000,4.90969311687044
1674693746,17,2953,26-01-2023 00:42:26.0000,4.35200788929162
1674694646,17,2949,26-01-2023 00:57:26.0000,3.23663743413398
1674695546,18,2953,26-01-2023 01:12:26.0000,4.35200788929162
1674696446,17,2952,26-01-2023 01:27:26.0000,4.07316527550221
1674697346,17,2957,26-01-2023 01:42:26.0000,5.46737834444927
1674698246,17,2948,26-01-2023 01:57:26.0000,2.95779482034457
1674699146,17,2955,26-01-2023 02:12:26.0000,4.90969311687044
1674700046,18,2956,26-01-2023 02:27:26.0000,5.18853573065986
1674700946,17,2954,26-01-2023 02:42:26.0000,4.63085050308103
1674701846,18,2954,26-01-2023 02:57:26.0000,4.63085050308103
1674702746,17,2945,26-01-2023 03:12:26.0000,2.12126697897633
1674703646,17,2949,26-01-2023 03:27:26.0000,3.23663743413398
1674704546,17,2948,26-01-2023 03:42:26.0000,2.95779482034457
1674705446,17,2950,26-01-2023 03:57:26.0000,3.51548004792339
1674706346,17,2948,26-01-2023 04:12:26.0000,2.95779482034457
1674707246,16,2950,26-01-2023 04:27:26.0000,3.51548004792339
1674708146,17,2953,26-01-2023 04:42:26.0000,4.35200788929162
1674709046,17,2953,26-01-2023 04:57:26.0000,4.35200788929162
1674709946,16,2953,26-01-2023 05:12:26.0000,4.35200788929162
1674710846,16,2948,26-01-2023 05:27:26.0000,2.95779482034457
1674711746,17,2953,26-01-2023 05:42:26.0000,4.35200788929162
1674712646,17,2950,26-01-2023 05:57:26.0000,3.51548004792339
1674713546,17,2950,26-01-2023 06:12:26.0000,3.51548004792339
1674714446,17,2949,26-01-2023 06:27:26.0000,3.23663743413398
1674715346,17,2939,26-01-2023 06:42:26.0000,0.448211296239866
1674716246,18,2956,26-01-2023 06:57:26.0000,5.18853573065986
1674717146,17,2955,26-01-2023 07:12:26.0000,4.90969311687044
1674718046,18,2940,26-01-2023 07:27:26.0000,0.727053910029277
1674718946,18,2945,26-01-2023 07:42:26.0000,2.12126697897633
1674719846,17,2948,26-01-2023 07:57:26.0000,2.95779482034457
1674720746,16,2946,26-01-2023 08:12:26.0000,2.40010959276574
1674721646,17,2945,26-01-2023 08:27:26.0000,2.12126697897633
1674722546,16,2946,26-01-2023 08:42:26.0000,2.40010959276574
1674723446,17,2947,26-01-2023 08:57:26.0000,2.67895220655516
1674724346,17,2955,26-01-2023 09:12:26.0000,4.90969311687044
1674725246,18,2946,26-01-2023 09:27:26.0000,2.40010959276574
1674726146,19,2950,26-01-2023 09:42:26.0000,3.51548004792339
1674727046,18,2955,26-01-2023 09:57:26.0000,4.90969311687044
1674727946,17,2945,26-01-2023 10:12:26.0000,2.12126697897633
1674728846,17,2950,26-01-2023 10:27:26.0000,3.51548004792339
1674729746,19,2947,26-01-2023 10:42:26.0000,2.67895220655516
1674730646,19,2948,26-01-2023 10:57:26.0000,2.95779482034457
1674731546,21,2954,26-01-2023 11:12:26.0000,4.63085050308103
1674732446,24,2950,26-01-2023 11:27:26.0000,3.51548004792339
1674733346,23,2949,26-01-2023 11:42:26.0000,3.23663743413398
1674734246,24,2955,26-01-2023 11:57:26.0000,4.90969311687044
1674735146,26,2946,26-01-2023 12:12:26.0000,2.40010959276574
1674736046,24,2946,26-01-2023 12:27:26.0000,2.40010959276574
1674736946,24,2941,26-01-2023 12:42:26.0000,1.00589652381869
1674737846,24,2947,26-01-2023 12:57:26.0000,2.67895220655516
1674738746,23,2944,26-01-2023 13:12:26.0000,1.84242436518692
1674739646,25,2953,26-01-2023 13:27:26.0000,4.35200788929162
1674740546,24,2948,26-01-2023 13:42:26.0000,2.95779482034457
1674741446,24,2951,26-01-2023 13:57:26.0000,3.7943226617128
1674742346,23,2953,26-01-2023 14:12:26.0000,4.35200788929162
1674743246,24,2947,26-01-2023 14:27:26.0000,2.67895220655516
1674744146,23,2952,26-01-2023 14:42:26.0000,4.07316527550221
1674745046,22,2946,26-01-2023 14:57:26.0000,2.40010959276574
1674745946,21,2953,26-01-2023 15:12:26.0000,4.35200788929162
1674746846,21,2948,26-01-2023 15:27:26.0000,2.95779482034457
1674747746,20,2955,26-01-2023 15:42:26.0000,4.90969311687044
1674748646,19,2945,26-01-2023 15:57:26.0000,2.12126697897633
1674749546,19,2955,26-01-2023 16:12:26.0000,4.90969311687044
1674750446,18,2951,26-01-2023 16:27:26.0000,3.7943226617128
1674751346,17,2954,26-01-2023 16:42:26.0000,4.63085050308103
1674752246,17,2947,26-01-2023 16:57:26.0000,2.67895220655516
1674753146,17,2945,26-01-2023 17:12:26.0000,2.12126697897633
1674754046,17,2945,26-01-2023 17:27:26.0000,2.12126697897633
1674754946,17,2949,26-01-2023 17:42:26.0000,3.23663743413398
1674755846,17,2948,26-01-2023 17:57:26.0000,2.95779482034457
1674756746,16,2944,26-01-2023 18:12:26.0000,1.84242436518692
1674757646,17,2947,26-01-2023 18:27:26.0000,2.67895220655516
1674758546,17,2950,26-01-2023 18:42:26.0000,3.51548004792339
1674759446,16,2949,26-01-2023 18:57:26.0000,3.23663743413398
1674760346,17,2949,26-01-2023 19:12:26.0000,3.23663743413398
1674761246,17,2947,26-01-2023 19:27:26.0000,2.67895220655516
1674762146,17,2946,26-01-2023 19:42:26.0000,2.40010959276574
1674763046,17,2948,26-01-2023 19:57:26.0000,2.95779482034457
1674763946,17,2948,26-01-2023 20:12:26.0000,2.95779482034457
1674764846,17,2944,26-01-2023 20:27:26.0000,1.84242436518692
1674765746,17,2943,26-01-2023 20:42:26.0000,1.56358175139751
1674766646,17,2944,26-01-2023 20:57:26.0000,1.84242436518692
1674767546,16,2945,26-01-2023 21:12:26.0000,2.12126697897633
1674768446,17,2947,26-01-2023 21:27:26.0000,2.67895220655516
1674769346,16,2947,26-01-2023 21:42:26.0000,2.67895220655516
1674770246,17,2953,26-01-2023 21:57:26.0000,4.35200788929162
1674771146,16,2951,26-01-2023 22:12:26.0000,3.7943226617128
1674772046,17,2946,26-01-2023 22:27:26.0000,2.40010959276574
1674772946,17,2945,26-01-2023 22:42:26.0000,2.12126697897633
1674773846,17,2948,26-01-2023 22:57:26.0000,2.95779482034457
1674774746,16,2945,26-01-2023 23:12:26.0000,2.12126697897633
1674775646,17,2958,26-01-2023 23:27:26.0000,5.74622095823868
1674776546,17,2946,26-01-2023 23:42:26.0000,2.40010959276574
1674777446,17,2951,26-01-2023 23:57:26.0000,3.7943226617128
1674778346,17,2950,27-01-2023 00:12:26.0000,3.51548004792339
1674779246,17,2949,27-01-2023 00:27:26.0000,3.23663743413398
1674780146,17,2947,27-01-2023 00:42:26.0000,2.67895220655516
1674781046,17,2952,27-01-2023 00:57:26.0000,4.07316527550221
1674781946,17,2950,27-01-2023 01:12:26.0000,3.51548004792339
1674782846,16,2949,27-01-2023 01:27:26.0000,3.23663743413398
1674783746,17,2949,27-01-2023 01:42:26.0000,3.23663743413398
1674784646,17,2952,27-01-2023 01:57:26.0000,4.07316527550221
1674785546,16,2944,27-01-2023 02:12:26.0000,1.84242436518692
1674786446,17,2949,27-01-2023 02:27:26.0000,3.23663743413398
1674787346,17,2944,27-01-2023 02:42:26.0000,1.84242436518692
1674788246,17,2949,27-01-2023 02:57:26.0000,3.23663743413398
1674789146,16,2952,27-01-2023 03:12:26.0000,4.07316527550221
1674790046,16,2950,27-01-2023 03:27:26.0000,3.51548004792339
1674790946,16,2947,27-01-2023 03:42:26.0000,2.67895220655516
1674791846,17,2953,27-01-2023 03:57:26.0000,4.35200788929162
1674792746,17,2946,27-01-2023 04:12:26.0000,2.40010959276574
1674793646,17,2940,27-01-2023 04:27:26.0000,0.727053910029277
1674794546,17,2942,27-01-2023 04:42:26.0000,1.2847391376081
1674795446,16,2940,27-01-2023 04:57:26.0000,0.727053910029277
1674796346,17,2947,27-01-2023 05:12:26.0000,2.67895220655516
1674797246,16,2946,27-01-2023 05:27:26.0000,2.40010959276574
1674798146,17,2941,27-01-2023 05:42:26.0000,1.00589652381869
1674799046,18,2944,27-01-2023 05:57:26.0000,1.84242436518692
1674799946,17,2947,27-01-2023 06:12:26.0000,2.67895220655516
1674800846,17,2944,27-01-2023 06:27:26.0000,1.84242436518692
1674801746,16,2949,27-01-2023 06:42:26.0000,3.23663743413398
1674802646,17,2951,27-01-2023 06:57:26.0000,3.7943226617128
1674803546,17,2943,27-01-2023 07:12:26.0000,1.56358175139751
1674804446,16,2942,27-01-2023 07:27:26.0000,1.2847391376081
1674805346,16,2947,27-01-2023 07:42:26.0000,2.67895220655516
1674806246,17,2947,27-01-2023 07:57:26.0000,2.67895220655516
1674807146,17,2945,27-01-2023 08:12:26.0000,2.12126697897633
1674808046,16,2945,27-01-2023 08:27:26.0000,2.12126697897633
1674808946,16,2950,27-01-2023 08:42:26.0000,3.51548004792339
1674809846,17,2945,27-01-2023 08:57:26.0000,2.12126697897633
1674810746,17,2944,27-01-2023 09:12:26.0000,1.84242436518692
1674811646,17,2942,27-01-2023 09:27:26.0000,1.2847391376081
1674812546,18,2946,27-01-2023 09:42:26.0000,2.40010959276574
1674813446,18,2951,27-01-2023 09:57:26.0000,3.7943226617128
1674814346,19,2944,27-01-2023 10:12:26.0000,1.84242436518692
1674815246,20,2946,27-01-2023 10:27:26.0000,2.40010959276574
1674816146,21,2944,27-01-2023 10:42:26.0000,1.84242436518692
1674817046,22,2947,27-01-2023 10:57:26.0000,2.67895220655516
1674817946,25,2945,27-01-2023 11:12:26.0000,2.12126697897633
1674818846,26,2948,27-01-2023 11:27:26.0000,2.95779482034457
1674819746,26,2945,27-01-2023 11:42:26.0000,2.12126697897633
1674820646,28,2947,27-01-2023 11:57:26.0000,2.67895220655516
1674821546,29,2945,27-01-2023 12:12:26.0000,2.12126697897633
1674822446,31,2942,27-01-2023 12:27:26.0000,1.2847391376081
1674823346,32,2942,27-01-2023 12:42:26.0000,1.2847391376081
1674824246,32,2951,27-01-2023 12:57:26.0000,3.7943226617128
1674825146,31,2949,27-01-2023 13:12:26.0000,3.23663743413398
1674826046,30,2949,27-01-2023 13:27:26.0000,3.23663743413398
1674826946,33,2949,27-01-2023 13:42:26.0000,3.23663743413398
1674827846,32,2949,27-01-2023 13:57:26.0000,3.23663743413398
1674828746,29,2950,27-01-2023 14:12:26.0000,3.51548004792339
1674829646,29,2947,27-01-2023 14:27:26.0000,2.67895220655516
1674830546,25,2955,27-01-2023 14:42:26.0000,4.90969311687044
1674831446,23,2945,27-01-2023 14:57:26.0000,2.12126697897633
1674832346,21,2942,27-01-2023 15:12:26.0000,1.2847391376081
1674833246,21,2947,27-01-2023 15:27:26.0000,2.67895220655516
1674834146,20,2949,27-01-2023 15:42:26.0000,3.23663743413398
1674835046,19,2944,27-01-2023 15:57:26.0000,1.84242436518692
1674835946,18,2945,27-01-2023 16:12:26.0000,2.12126697897633
1674836846,18,2948,27-01-2023 16:27:26.0000,2.95779482034457
1674837746,17,2946,27-01-2023 16:42:26.0000,2.40010959276574
1674838646,17,2944,27-01-2023 16:57:26.0000,1.84242436518692
1674839546,17,2947,27-01-2023 17:12:26.0000,2.67895220655516
1674840446,17,2952,27-01-2023 17:27:26.0000,4.07316527550221
1674841346,16,2947,27-01-2023 17:42:26.0000,2.67895220655516
1674842246,16,2954,27-01-2023 17:57:26.0000,4.63085050308103
1674843146,18,2953,27-01-2023 18:12:26.0000,4.35200788929162
1674844046,17,3057,27-01-2023 18:27:26.0000,33.3516397233904
1674844946,17,2947,27-01-2023 18:42:26.0000,2.67895220655516
1674845846,17,2946,27-01-2023 18:57:26.0000,2.40010959276574
1674846746,17,2947,27-01-2023 19:12:26.0000,2.67895220655516
1674847646,17,2951,27-01-2023 19:27:26.0000,3.7943226617128
1674848546,17,2941,27-01-2023 19:42:26.0000,1.00589652381869
1674849446,16,2943,27-01-2023 19:57:26.0000,1.56358175139751
1674850346,16,2949,27-01-2023 20:12:26.0000,3.23663743413398
1674851246,18,2943,27-01-2023 20:27:26.0000,1.56358175139751
1674852146,17,2952,27-01-2023 20:42:26.0000,4.07316527550221
1674853046,17,2946,27-01-2023 20:57:26.0000,2.40010959276574
1674853946,17,2948,27-01-2023 21:12:26.0000,2.95779482034457
1674854846,17,2947,27-01-2023 21:27:26.0000,2.67895220655516
1674855746,17,2944,27-01-2023 21:42:26.0000,1.84242436518692
1674856646,17,2959,27-01-2023 21:57:26.0000,6.02506357202809
1674857546,17,2951,27-01-2023 22:12:26.0000,3.7943226617128
1674858446,17,2950,27-01-2023 22:27:26.0000,3.51548004792339
1674859346,17,2950,27-01-2023 22:42:26.0000,3.51548004792339
1674860246,17,2951,27-01-2023 22:57:26.0000,3.7943226617128
1674861146,16,2949,27-01-2023 23:12:26.0000,3.23663743413398
1674862046,17,2944,27-01-2023 23:27:26.0000,1.84242436518692
1674862946,17,2945,27-01-2023 23:42:26.0000,2.12126697897633
1674863846,17,2943,27-01-2023 23:57:26.0000,1.56358175139751
1674864746,16,2948,28-01-2023 00:12:26.0000,2.95779482034457
1674865646,18,2971,28-01-2023 00:27:26.0000,9.37117493750102
1674866546,17,2948,28-01-2023 00:42:26.0000,2.95779482034457
1674867446,17,2946,28-01-2023 00:57:26.0000,2.40010959276574
1674868346,17,2939,28-01-2023 01:12:26.0000,0.448211296239866
1674869246,17,2943,28-01-2023 01:27:26.0000,1.56358175139751
1674870146,17,2946,28-01-2023 01:42:26.0000,2.40010959276574
1674871046,17,2947,28-01-2023 01:57:26.0000,2.67895220655516
1674871946,17,2953,28-01-2023 02:12:26.0000,4.35200788929162
1674872846,16,2947,28-01-2023 02:27:26.0000,2.67895220655516
1674873746,16,2953,28-01-2023 02:42:26.0000,4.35200788929162
1674874646,16,2955,28-01-2023 02:57:26.0000,4.90969311687044
1674875546,17,2947,28-01-2023 03:12:26.0000,2.67895220655516
1674876446,17,2947,28-01-2023 03:27:26.0000,2.67895220655516
1674877346,16,2954,28-01-2023 03:42:26.0000,4.63085050308103
1674878246,17,2949,28-01-2023 03:57:26.0000,3.23663743413398
1674879146,17,2953,28-01-2023 04:12:26.0000,4.35200788929162
1674880046,16,2953,28-01-2023 04:27:26.0000,4.35200788929162
1674880946,17,2952,28-01-2023 04:42:26.0000,4.07316527550221
1674881846,17,2948,28-01-2023 04:57:26.0000,2.95779482034457
1674882746,17,2943,28-01-2023 05:12:26.0000,1.56358175139751
1674883646,16,2945,28-01-2023 05:27:26.0000,2.12126697897633
1674884546,17,2958,28-01-2023 05:42:26.0000,5.74622095823868
1674885446,16,2947,28-01-2023 05:57:26.0000,2.67895220655516
1674886346,16,2945,28-01-2023 06:12:26.0000,2.12126697897633
1674887246,17,2951,28-01-2023 06:27:26.0000,3.7943226617128
1674888146,16,2947,28-01-2023 06:42:26.0000,2.67895220655516
1674889046,17,2951,28-01-2023 06:57:26.0000,3.7943226617128
1674889946,17,2950,28-01-2023 07:12:26.0000,3.51548004792339
1674890846,17,2959,28-01-2023 07:27:26.0000,6.02506357202809
1674891746,17,2951,28-01-2023 07:42:26.0000,3.7943226617128
1674892646,17,2940,28-01-2023 07:57:26.0000,0.727053910029277
1674893546,17,2947,28-01-2023 08:12:26.0000,2.67895220655516
1674894446,17,2958,28-01-2023 08:27:26.0000,5.74622095823868
1674895346,16,2951,28-01-2023 08:42:26.0000,3.7943226617128
1674896246,17,2948,28-01-2023 08:57:26.0000,2.95779482034457
1674897146,17,2952,28-01-2023 09:12:26.0000,4.07316527550221
1674898046,17,2947,28-01-2023 09:27:26.0000,2.67895220655516
1674898946,17,2954,28-01-2023 09:42:26.0000,4.63085050308103
1674899846,17,2951,28-01-2023 09:57:26.0000,3.7943226617128
1674900746,18,2941,28-01-2023 10:12:26.0000,1.00589652381869
1674901646,19,2952,28-01-2023 10:27:26.0000,4.07316527550221
1674902546,20,2954,28-01-2023 10:42:26.0000,4.63085050308103
1674903446,20,2943,28-01-2023 10:57:26.0000,1.56358175139751
1674904346,22,2952,28-01-2023 11:12:26.0000,4.07316527550221
1674905246,22,2948,28-01-2023 11:27:26.0000,2.95779482034457
1674906146,23,2949,28-01-2023 11:42:26.0000,3.23663743413398
1674907046,23,2955,28-01-2023 11:57:26.0000,4.90969311687044
1674907946,25,2953,28-01-2023 12:12:26.0000,4.35200788929162
1674908846,27,2941,28-01-2023 12:27:26.0000,1.00589652381869
1674909746,26,2944,28-01-2023 12:42:26.0000,1.84242436518692
1674910646,26,2947,28-01-2023 12:57:26.0000,2.67895220655516
1674911546,25,2951,28-01-2023 13:12:26.0000,3.7943226617128
1674912446,24,2949,28-01-2023 13:27:26.0000,3.23663743413398
1674913346,25,2951,28-01-2023 13:42:26.0000,3.7943226617128
1674914246,24,2945,28-01-2023 13:57:26.0000,2.12126697897633
1674915146,23,2947,28-01-2023 14:12:26.0000,2.67895220655516
1674916046,23,2950,28-01-2023 14:27:26.0000,3.51548004792339
1674916946,23,2944,28-01-2023 14:42:26.0000,1.84242436518692
1674917846,23,2948,28-01-2023 14:57:26.0000,2.95779482034457
1674918746,21,2947,28-01-2023 15:12:26.0000,2.67895220655516
1674919646,20,2947,28-01-2023 15:27:26.0000,2.67895220655516
