time,ambient_light,scattered_light,dt,NTU
1674950359,11,2830,28-01-2023 23:59:19.0000,NaN
1674951259,12,2824,29-01-2023 00:14:19.0000,NaN
1674952159,12,2819,29-01-2023 00:29:19.0000,NaN
1674953059,12,2827,29-01-2023 00:44:19.0000,NaN
1674953959,12,2829,29-01-2023 00:59:19.0000,NaN
1674954859,12,2827,29-01-2023 01:14:19.0000,NaN
1674955759,12,2815,29-01-2023 01:29:19.0000,NaN
1674956659,11,2825,29-01-2023 01:44:19.0000,NaN
1674957559,13,2826,29-01-2023 01:59:19.0000,NaN
1674958459,12,2852,29-01-2023 02:14:19.0000,NaN
1674959359,11,2833,29-01-2023 02:29:19.0000,NaN
1674960259,12,2823,29-01-2023 02:44:19.0000,NaN
1674961159,11,2825,29-01-2023 02:59:19.0000,NaN
1674962059,13,2833,29-01-2023 03:14:19.0000,NaN
1674962959,12,2842,29-01-2023 03:29:19.0000,NaN
1674963859,12,2840,29-01-2023 03:44:19.0000,NaN
1674964759,12,2845,29-01-2023 03:59:19.0000,NaN
1674965659,11,2826,29-01-2023 04:14:19.0000,NaN
1674966559,12,2823,29-01-2023 04:29:19.0000,NaN
1674967459,11,2833,29-01-2023 04:44:19.0000,NaN
1674968359,11,2831,29-01-2023 04:59:19.0000,NaN
1674969259,12,2821,29-01-2023 05:14:19.0000,NaN
1674970159,11,2839,29-01-2023 05:29:19.0000,NaN
1674971059,11,2843,29-01-2023 05:44:19.0000,NaN
1674971959,11,2835,29-01-2023 05:59:19.0000,NaN
1674972859,12,2827,29-01-2023 06:14:19.0000,NaN
1674973759,12,2825,29-01-2023 06:29:19.0000,NaN
1674974659,12,2834,29-01-2023 06:44:19.0000,NaN
1674975559,11,2836,29-01-2023 06:59:19.0000,NaN
1674976459,12,2816,29-01-2023 07:14:19.0000,NaN
1674977359,11,2825,29-01-2023 07:29:19.0000,NaN
1674978259,12,2843,29-01-2023 07:44:19.0000,NaN
1674979159,12,2838,29-01-2023 07:59:19.0000,NaN
1674980059,12,2831,29-01-2023 08:14:19.0000,NaN
1674980959,12,2824,29-01-2023 08:29:19.0000,NaN
1674981859,11,2830,29-01-2023 08:44:19.0000,NaN
1674982759,12,2838,29-01-2023 08:59:19.0000,NaN
1674983659,11,2827,29-01-2023 09:14:19.0000,NaN
1674984559,13,2843,29-01-2023 09:29:19.0000,NaN
1674985459,13,2837,29-01-2023 09:44:19.0000,NaN
1674986359,13,2833,29-01-2023 09:59:19.0000,NaN
1674987259,14,2834,29-01-2023 10:14:19.0000,NaN
1674988159,13,2838,29-01-2023 10:29:19.0000,NaN
1674989059,14,2825,29-01-2023 10:44:19.0000,NaN
1674989959,17,2826,29-01-2023 10:59:19.0000,NaN
1674990859,18,2832,29-01-2023 11:14:19.0000,NaN
1674991759,20,2828,29-01-2023 11:29:19.0000,NaN
1674992659,21,2834,29-01-2023 11:44:19.0000,NaN
1674993559,22,2834,29-01-2023 11:59:19.0000,NaN
1674994459,22,2831,29-01-2023 12:14:19.0000,NaN
1674995359,23,2825,29-01-2023 12:29:19.0000,NaN
1674996259,21,2833,29-01-2023 12:44:19.0000,NaN
1674997159,23,2830,29-01-2023 12:59:19.0000,NaN
1674998059,25,2839,29-01-2023 13:14:19.0000,NaN
1674998959,25,2837,29-01-2023 13:29:19.0000,NaN
1674999859,25,2844,29-01-2023 13:44:19.0000,NaN
1675000759,25,2827,29-01-2023 13:59:19.0000,NaN
1675001659,23,2827,29-01-2023 14:14:19.0000,NaN
1675002559,23,2839,29-01-2023 14:29:19.0000,NaN
1675003459,22,2827,29-01-2023 14:44:19.0000,NaN
1675004359,20,2827,29-01-2023 14:59:19.0000,NaN
1675005259,18,2828,29-01-2023 15:14:19.0000,NaN
1675006159,17,2831,29-01-2023 15:29:19.0000,NaN
1675007059,15,2835,29-01-2023 15:44:19.0000,NaN
1675007959,15,2843,29-01-2023 15:59:19.0000,NaN
1675008859,13,2836,29-01-2023 16:14:19.0000,NaN
1675009759,12,2829,29-01-2023 16:29:19.0000,NaN
1675010659,12,2827,29-01-2023 16:44:19.0000,NaN
1675011559,12,2828,29-01-2023 16:59:19.0000,NaN
1675012459,12,2827,29-01-2023 17:14:19.0000,NaN
1675013359,11,2823,29-01-2023 17:29:19.0000,NaN
1675014259,11,2821,29-01-2023 17:44:19.0000,NaN
1675015159,12,2825,29-01-2023 17:59:19.0000,NaN
1675016059,12,2859,29-01-2023 18:14:19.0000,NaN
1675016959,11,2828,29-01-2023 18:29:19.0000,NaN
1675017859,11,2841,29-01-2023 18:44:19.0000,NaN
1675018759,13,2824,29-01-2023 18:59:19.0000,NaN
1675019659,12,2835,29-01-2023 19:14:19.0000,NaN
1675020559,12,2827,29-01-2023 19:29:19.0000,NaN
1675021459,12,2834,29-01-2023 19:44:19.0000,NaN
1675022359,11,2835,29-01-2023 19:59:19.0000,NaN
1675023259,11,2827,29-01-2023 20:14:19.0000,NaN
1675024159,10,2828,29-01-2023 20:29:19.0000,NaN
1675025059,12,2847,29-01-2023 20:44:19.0000,NaN
1675025959,11,2828,29-01-2023 20:59:19.0000,NaN
1675026859,11,2836,29-01-2023 21:14:19.0000,NaN
1675027759,11,2845,29-01-2023 21:29:19.0000,NaN
1675028659,12,2847,29-01-2023 21:44:19.0000,NaN
1675029559,12,2831,29-01-2023 21:59:19.0000,NaN
1675030459,12,2848,29-01-2023 22:14:19.0000,NaN
1675031359,12,2829,29-01-2023 22:29:19.0000,NaN
1675032259,11,2835,29-01-2023 22:44:19.0000,NaN
1675033159,12,2864,29-01-2023 22:59:19.0000,NaN
1675034059,11,2833,29-01-2023 23:14:19.0000,NaN
1675034959,12,2820,29-01-2023 23:29:19.0000,NaN
1675035859,12,2835,29-01-2023 23:44:19.0000,NaN
1675036759,12,2831,29-01-2023 23:59:19.0000,NaN
1675037659,12,2834,30-01-2023 00:14:19.0000,NaN
1675038559,12,2829,30-01-2023 00:29:19.0000,NaN
1675039459,12,2851,30-01-2023 00:44:19.0000,NaN
1675040359,12,2850,30-01-2023 00:59:19.0000,NaN
1675041259,12,2837,30-01-2023 01:14:19.0000,NaN
1675042159,12,2834,30-01-2023 01:29:19.0000,NaN
1675043059,12,2831,30-01-2023 01:44:19.0000,NaN
1675043959,12,2832,30-01-2023 01:59:19.0000,NaN
1675044859,13,2827,30-01-2023 02:14:19.0000,NaN
1675045759,12,2829,30-01-2023 02:29:19.0000,NaN
1675046659,12,2829,30-01-2023 02:44:19.0000,NaN
1675047559,12,2831,30-01-2023 02:59:19.0000,NaN
1675048459,11,2837,30-01-2023 03:14:19.0000,NaN
1675049359,13,2836,30-01-2023 03:29:19.0000,NaN
1675050259,12,2823,30-01-2023 03:44:19.0000,NaN
1675051159,12,2828,30-01-2023 03:59:19.0000,NaN
1675052059,12,2825,30-01-2023 04:14:19.0000,NaN
1675052959,12,2845,30-01-2023 04:29:19.0000,NaN
1675053859,12,2832,30-01-2023 04:44:19.0000,NaN
1675054759,12,2831,30-01-2023 04:59:19.0000,NaN
1675055659,11,2830,30-01-2023 05:14:19.0000,NaN
1675056559,11,2833,30-01-2023 05:29:19.0000,NaN
1675057459,12,2831,30-01-2023 05:44:19.0000,NaN
1675058359,11,2830,30-01-2023 05:59:19.0000,NaN
1675059259,12,2828,30-01-2023 06:14:19.0000,NaN
1675060159,12,2839,30-01-2023 06:29:19.0000,NaN
1675061059,12,2835,30-01-2023 06:44:19.0000,NaN
1675061959,12,2855,30-01-2023 06:59:19.0000,NaN
1675062859,12,2834,30-01-2023 07:14:19.0000,NaN
1675063759,12,2833,30-01-2023 07:29:19.0000,NaN
1675064659,12,2832,30-01-2023 07:44:19.0000,NaN
1675065559,12,2828,30-01-2023 07:59:19.0000,NaN
1675066459,12,2864,30-01-2023 08:14:19.0000,NaN
1675067359,12,2842,30-01-2023 08:29:19.0000,NaN
1675068259,12,2834,30-01-2023 08:44:19.0000,NaN
1675069159,12,2846,30-01-2023 08:59:19.0000,NaN
1675070059,11,2830,30-01-2023 09:14:19.0000,NaN
1675070959,12,2839,30-01-2023 09:29:19.0000,NaN
1675071859,13,2832,30-01-2023 09:44:19.0000,NaN
1675072759,12,2832,30-01-2023 09:59:19.0000,NaN
1675073659,14,2846,30-01-2023 10:14:19.0000,NaN
1675074559,13,2831,30-01-2023 10:29:19.0000,NaN
1675075459,15,2833,30-01-2023 10:44:19.0000,NaN
1675076359,17,2828,30-01-2023 10:59:19.0000,NaN
1675077259,17,2842,30-01-2023 11:14:19.0000,NaN
1675078159,17,2834,30-01-2023 11:29:19.0000,NaN
1675079059,18,2833,30-01-2023 11:44:19.0000,NaN
1675079959,17,2848,30-01-2023 11:59:19.0000,NaN
1675080859,20,2843,30-01-2023 12:14:19.0000,NaN
1675081759,20,2827,30-01-2023 12:29:19.0000,NaN
1675082659,20,2844,30-01-2023 12:44:19.0000,NaN
1675083559,20,2836,30-01-2023 12:59:19.0000,NaN
1675084459,19,2824,30-01-2023 13:14:19.0000,NaN
1675085359,21,2837,30-01-2023 13:29:19.0000,NaN
1675086259,19,2834,30-01-2023 13:44:19.0000,NaN
1675087159,21,2852,30-01-2023 13:59:19.0000,NaN
1675088059,20,2834,30-01-2023 14:14:19.0000,NaN
1675088959,19,2830,30-01-2023 14:29:19.0000,NaN
1675089859,18,2840,30-01-2023 14:44:19.0000,NaN
1675090759,16,2832,30-01-2023 14:59:19.0000,NaN
1675091659,16,2844,30-01-2023 15:14:19.0000,NaN
1675092559,15,2822,30-01-2023 15:29:19.0000,NaN
1675093459,15,2864,30-01-2023 15:44:19.0000,NaN
1675094359,13,2852,30-01-2023 15:59:19.0000,NaN
1675095259,13,2850,30-01-2023 16:14:19.0000,NaN
1675096159,13,2841,30-01-2023 16:29:19.0000,NaN
1675097059,11,2858,30-01-2023 16:44:19.0000,NaN
1675097959,12,2847,30-01-2023 16:59:19.0000,NaN
1675098859,13,2852,30-01-2023 17:14:19.0000,NaN
1675099759,11,2830,30-01-2023 17:29:19.0000,NaN
1675100659,10,2832,30-01-2023 17:44:19.0000,NaN
1675101559,11,2853,30-01-2023 17:59:19.0000,NaN
1675102459,12,2841,30-01-2023 18:14:19.0000,NaN
1675103359,12,2844,30-01-2023 18:29:19.0000,NaN
1675104259,13,2848,30-01-2023 18:44:19.0000,NaN
1675105159,12,2820,30-01-2023 18:59:19.0000,NaN
1675106059,11,2832,30-01-2023 19:14:19.0000,NaN
1675106959,11,2834,30-01-2023 19:29:19.0000,NaN
1675107859,12,2837,30-01-2023 19:44:19.0000,NaN
1675108759,12,2827,30-01-2023 19:59:19.0000,NaN
1675109659,11,2861,30-01-2023 20:14:19.0000,NaN
1675110559,12,2833,30-01-2023 20:29:19.0000,NaN
1675111459,13,2858,30-01-2023 20:44:19.0000,NaN
1675112359,12,2833,30-01-2023 20:59:19.0000,NaN
1675113259,12,2830,30-01-2023 21:14:19.0000,NaN
1675114159,12,2838,30-01-2023 21:29:19.0000,NaN
1675115059,11,2836,30-01-2023 21:44:19.0000,NaN
1675115959,12,2859,30-01-2023 21:59:19.0000,NaN
1675116859,11,2838,30-01-2023 22:14:19.0000,NaN
1675117759,11,2836,30-01-2023 22:29:19.0000,NaN
1675118659,12,2838,30-01-2023 22:44:19.0000,NaN
1675119559,11,2855,30-01-2023 22:59:19.0000,NaN
1675120459,11,2838,30-01-2023 23:14:19.0000,NaN
1675121359,11,2840,30-01-2023 23:29:19.0000,NaN
1675122259,12,2850,30-01-2023 23:44:19.0000,NaN
1675123159,12,2839,30-01-2023 23:59:19.0000,NaN
1675124059,11,2877,31-01-2023 00:14:19.0000,NaN
1675124959,12,2850,31-01-2023 00:29:19.0000,NaN
1675125859,11,2840,31-01-2023 00:44:19.0000,NaN
1675126759,12,2840,31-01-2023 00:59:19.0000,NaN
1675127659,12,2846,31-01-2023 01:14:19.0000,NaN
1675128559,12,2842,31-01-2023 01:29:19.0000,NaN
1675129459,11,2827,31-01-2023 01:44:19.0000,NaN
1675130359,12,2862,31-01-2023 01:59:19.0000,NaN
1675131259,12,2844,31-01-2023 02:14:19.0000,NaN
1675132159,11,2842,31-01-2023 02:29:19.0000,NaN
1675133059,12,2844,31-01-2023 02:44:19.0000,NaN
1675133959,12,2825,31-01-2023 02:59:19.0000,NaN
1675134859,12,2830,31-01-2023 03:14:19.0000,NaN
1675135759,11,2840,31-01-2023 03:29:19.0000,NaN
1675136659,12,2832,31-01-2023 03:44:19.0000,NaN
1675137559,12,2834,31-01-2023 03:59:19.0000,NaN
1675138459,11,2837,31-01-2023 04:14:19.0000,NaN
1675139359,10,2836,31-01-2023 04:29:19.0000,NaN
1675140259,12,2865,31-01-2023 04:44:19.0000,NaN
1675141159,11,2828,31-01-2023 04:59:19.0000,NaN
1675142059,11,2838,31-01-2023 05:14:19.0000,NaN
1675142959,12,2830,31-01-2023 05:29:19.0000,NaN
1675143859,11,2857,31-01-2023 05:44:19.0000,NaN
1675144759,12,2839,31-01-2023 05:59:19.0000,NaN
1675145659,10,2828,31-01-2023 06:14:19.0000,NaN
1675146559,12,2842,31-01-2023 06:29:19.0000,NaN
1675147459,12,2854,31-01-2023 06:44:19.0000,NaN
1675148359,11,2848,31-01-2023 06:59:19.0000,NaN
1675149259,12,2834,31-01-2023 07:14:19.0000,NaN
1675150159,11,2829,31-01-2023 07:29:19.0000,NaN
1675151059,12,2838,31-01-2023 07:44:19.0000,NaN
1675151959,12,2842,31-01-2023 07:59:19.0000,NaN
1675152859,11,2838,31-01-2023 08:14:19.0000,NaN
1675153759,12,2844,31-01-2023 08:29:19.0000,NaN
1675154659,12,2836,31-01-2023 08:44:19.0000,NaN
1675155559,12,2845,31-01-2023 08:59:19.0000,NaN
1675156459,11,2837,31-01-2023 09:14:19.0000,NaN
1675157359,11,2843,31-01-2023 09:29:19.0000,NaN
1675158259,12,2839,31-01-2023 09:44:19.0000,NaN
1675159159,13,2854,31-01-2023 09:59:19.0000,NaN
1675160059,14,2842,31-01-2023 10:14:19.0000,NaN
1675160959,15,2837,31-01-2023 10:29:19.0000,NaN
1675161859,15,2841,31-01-2023 10:44:19.0000,NaN
1675162759,16,2848,31-01-2023 10:59:19.0000,NaN
1675163659,17,2848,31-01-2023 11:14:19.0000,NaN
1675164559,20,2833,31-01-2023 11:29:19.0000,NaN
1675165459,25,2842,31-01-2023 11:44:19.0000,NaN
1675166359,23,2861,31-01-2023 11:59:19.0000,NaN
1675167259,21,2831,31-01-2023 12:14:19.0000,NaN
1675168159,21,2846,31-01-2023 12:29:19.0000,NaN
1675169059,25,2849,31-01-2023 12:44:19.0000,NaN
1675169959,24,2861,31-01-2023 12:59:19.0000,NaN
1675170859,23,2851,31-01-2023 13:14:19.0000,NaN
1675171759,21,2860,31-01-2023 13:29:19.0000,NaN
1675172659,22,2850,31-01-2023 13:44:19.0000,NaN
1675173559,21,2822,31-01-2023 13:59:19.0000,NaN
1675174459,20,2834,31-01-2023 14:14:19.0000,NaN
1675175359,20,2852,31-01-2023 14:29:19.0000,NaN
1675176259,17,2835,31-01-2023 14:44:19.0000,NaN
1675177159,17,2825,31-01-2023 14:59:19.0000,NaN
1675178059,16,2837,31-01-2023 15:14:19.0000,NaN
1675178959,16,2836,31-01-2023 15:29:19.0000,NaN
1675179859,15,2837,31-01-2023 15:44:19.0000,NaN
1675180759,15,2852,31-01-2023 15:59:19.0000,NaN
1675181659,14,2831,31-01-2023 16:14:19.0000,NaN
1675182559,13,2839,31-01-2023 16:29:19.0000,NaN
1675183459,11,2831,31-01-2023 16:44:19.0000,NaN
1675184359,12,2835,31-01-2023 16:59:19.0000,NaN
1675185259,11,2830,31-01-2023 17:14:19.0000,NaN
1675186159,12,2847,31-01-2023 17:29:19.0000,NaN
1675187059,12,2834,31-01-2023 17:44:19.0000,NaN
1675187959,11,2841,31-01-2023 17:59:19.0000,NaN
1675188859,11,2845,31-01-2023 18:14:19.0000,NaN
1675189759,11,2883,31-01-2023 18:29:19.0000,NaN
1675190659,12,2829,31-01-2023 18:44:19.0000,NaN
1675191559,11,2856,31-01-2023 18:59:19.0000,NaN
1675192459,12,2831,31-01-2023 19:14:19.0000,NaN
1675193359,12,2844,31-01-2023 19:29:19.0000,NaN
1675194259,12,2838,31-01-2023 19:44:19.0000,NaN
1675195159,11,2847,31-01-2023 19:59:19.0000,NaN
1675196059,12,2844,31-01-2023 20:14:19.0000,NaN
1675196959,11,2842,31-01-2023 20:29:19.0000,NaN
1675197859,12,2844,31-01-2023 20:44:19.0000,NaN
1675198759,11,2848,31-01-2023 20:59:19.0000,NaN
1675199659,11,2845,31-01-2023 21:14:19.0000,NaN
1675200559,13,2830,31-01-2023 21:29:19.0000,NaN
1675201459,12,2841,31-01-2023 21:44:19.0000,NaN
1675202359,10,2837,31-01-2023 21:59:19.0000,NaN
1675203259,11,2837,31-01-2023 22:14:19.0000,NaN
1675204159,12,2855,31-01-2023 22:29:19.0000,NaN
1675205059,13,2829,31-01-2023 22:44:19.0000,NaN
1675205959,10,2848,31-01-2023 22:59:19.0000,NaN
1675206859,11,2848,31-01-2023 23:14:19.0000,NaN
1675207759,12,2824,31-01-2023 23:29:19.0000,NaN
1675208659,12,2872,31-01-2023 23:44:19.0000,NaN
1675209559,12,2845,31-01-2023 23:59:19.0000,NaN
1675210459,13,2815,01-02-2023 00:14:19.0000,NaN
1675211359,11,2864,01-02-2023 00:29:19.0000,NaN
1675212259,12,2827,01-02-2023 00:44:19.0000,NaN
1675213159,10,2843,01-02-2023 00:59:19.0000,NaN
1675214059,12,2822,01-02-2023 01:14:19.0000,NaN
1675214959,10,2829,01-02-2023 01:29:19.0000,NaN
1675215859,11,2824,01-02-2023 01:44:19.0000,NaN
1675216759,11,2831,01-02-2023 01:59:19.0000,NaN
1675217659,11,2844,01-02-2023 02:14:19.0000,NaN
1675218559,12,2848,01-02-2023 02:29:19.0000,NaN
1675219459,12,2837,01-02-2023 02:44:19.0000,NaN
1675220359,11,2834,01-02-2023 02:59:19.0000,NaN
1675221259,11,2849,01-02-2023 03:14:19.0000,NaN
1675222159,12,2823,01-02-2023 03:29:19.0000,NaN
1675223059,11,2830,01-02-2023 03:44:19.0000,NaN
1675223959,12,2829,01-02-2023 03:59:19.0000,NaN
1675224859,11,2842,01-02-2023 04:14:19.0000,NaN
1675225759,11,2829,01-02-2023 04:29:19.0000,NaN
1675226659,11,2817,01-02-2023 04:44:19.0000,NaN
1675227559,12,2828,01-02-2023 04:59:19.0000,NaN
1675228459,10,2865,01-02-2023 05:14:19.0000,NaN
1675229359,11,2838,01-02-2023 05:29:19.0000,NaN
1675230259,12,2829,01-02-2023 05:44:19.0000,NaN
1675231159,11,2829,01-02-2023 05:59:19.0000,NaN
1675232059,12,2866,01-02-2023 06:14:19.0000,NaN
1675232959,12,2852,01-02-2023 06:29:19.0000,NaN
1675233859,12,2846,01-02-2023 06:44:19.0000,NaN
1675234759,13,2848,01-02-2023 06:59:19.0000,NaN
1675235659,12,2845,01-02-2023 07:14:19.0000,NaN
1675236559,12,2892,01-02-2023 07:29:19.0000,NaN
1675237459,12,2841,01-02-2023 07:44:19.0000,NaN
1675238359,11,2843,01-02-2023 07:59:19.0000,NaN
1675239259,12,2842,01-02-2023 08:14:19.0000,NaN
1675240159,12,2899,01-02-2023 08:29:19.0000,NaN
1675241059,12,2837,01-02-2023 08:44:19.0000,NaN
1675241959,10,2868,01-02-2023 08:59:19.0000,NaN
1675242859,12,2851,01-02-2023 09:14:19.0000,NaN
1675243759,11,2853,01-02-2023 09:29:19.0000,NaN
1675244659,12,2854,01-02-2023 09:44:19.0000,NaN
1675245559,13,2842,01-02-2023 09:59:19.0000,NaN
1675246459,13,2843,01-02-2023 10:14:19.0000,NaN
1675247359,14,2880,01-02-2023 10:29:19.0000,NaN
1675248259,15,2841,01-02-2023 10:44:19.0000,NaN
1675249159,15,2843,01-02-2023 10:59:19.0000,NaN
1675250059,17,2834,01-02-2023 11:14:19.0000,NaN
1675250959,19,2835,01-02-2023 11:29:19.0000,NaN
1675251859,18,2828,01-02-2023 11:44:19.0000,NaN
1675252759,17,2845,01-02-2023 11:59:19.0000,NaN
1675253659,17,2832,01-02-2023 12:14:19.0000,NaN
1675254559,18,2819,01-02-2023 12:29:19.0000,NaN
1675255459,19,2856,01-02-2023 12:44:19.0000,NaN
1675256359,20,2838,01-02-2023 12:59:19.0000,NaN
1675257259,20,2855,01-02-2023 13:14:19.0000,NaN
1675258159,20,2837,01-02-2023 13:29:19.0000,NaN
1675259059,20,2841,01-02-2023 13:44:19.0000,NaN
1675259959,20,2832,01-02-2023 13:59:19.0000,NaN
1675260859,19,2843,01-02-2023 14:14:19.0000,NaN
1675261759,18,2831,01-02-2023 14:29:19.0000,NaN
1675262659,18,2840,01-02-2023 14:44:19.0000,NaN
1675263559,17,2835,01-02-2023 14:59:19.0000,NaN
1675264459,16,2842,01-02-2023 15:14:19.0000,NaN
1675265359,15,2836,01-02-2023 15:29:19.0000,NaN
1675266259,14,2911,01-02-2023 15:44:19.0000,NaN
1675267159,14,2876,01-02-2023 15:59:19.0000,NaN
1675268059,14,2874,01-02-2023 16:14:19.0000,NaN
1675268959,13,2875,01-02-2023 16:29:19.0000,NaN
1675269859,12,2919,01-02-2023 16:44:19.0000,NaN
1675270759,12,2925,01-02-2023 16:59:19.0000,NaN
1675271659,12,2908,01-02-2023 17:14:19.0000,NaN
1675272559,11,2929,01-02-2023 17:29:19.0000,NaN
1675273459,11,2881,01-02-2023 17:44:19.0000,NaN
1675274359,11,2968,01-02-2023 17:59:19.0000,NaN
1675275259,12,2944,01-02-2023 18:14:19.0000,NaN
1675276159,11,2950,01-02-2023 18:29:19.0000,NaN
1675277059,12,2944,01-02-2023 18:44:19.0000,NaN
1675277959,12,2993,01-02-2023 18:59:19.0000,NaN
1675278859,12,2925,01-02-2023 19:14:19.0000,NaN
1675279759,12,2918,01-02-2023 19:29:19.0000,NaN
1675280659,11,2957,01-02-2023 19:44:19.0000,NaN
1675281559,11,2924,01-02-2023 19:59:19.0000,NaN
1675282459,12,2958,01-02-2023 20:14:19.0000,NaN
1675283359,12,2942,01-02-2023 20:29:19.0000,NaN
1675284259,12,2923,01-02-2023 20:44:19.0000,NaN
1675285159,12,2982,01-02-2023 20:59:19.0000,NaN
1675286059,12,2916,01-02-2023 21:14:19.0000,NaN
1675286959,12,2947,01-02-2023 21:29:19.0000,NaN
1675287859,12,2936,01-02-2023 21:44:19.0000,NaN
1675288759,11,2949,01-02-2023 21:59:19.0000,NaN
1675289659,12,2923,01-02-2023 22:14:19.0000,NaN
1675290559,12,2985,01-02-2023 22:29:19.0000,NaN
1675291459,12,2982,01-02-2023 22:44:19.0000,NaN
1675292359,11,2927,01-02-2023 22:59:19.0000,NaN
1675293259,11,2933,01-02-2023 23:14:19.0000,NaN
1675294159,12,2916,01-02-2023 23:29:19.0000,NaN
1675295059,11,2949,01-02-2023 23:44:19.0000,NaN
1675295959,12,3033,01-02-2023 23:59:19.0000,NaN
1675296859,11,2941,02-02-2023 00:14:19.0000,NaN
1675297759,11,2941,02-02-2023 00:29:19.0000,NaN
1675298659,12,2939,02-02-2023 00:44:19.0000,NaN
1675299559,11,2874,02-02-2023 00:59:19.0000,NaN
1675300459,11,3026,02-02-2023 01:14:19.0000,NaN
1675301359,12,3008,02-02-2023 01:29:19.0000,NaN
1675302259,10,3083,02-02-2023 01:44:19.0000,NaN
1675303159,12,2992,02-02-2023 01:59:19.0000,NaN
1675304059,11,2894,02-02-2023 02:14:19.0000,NaN
1675304959,12,2891,02-02-2023 02:29:19.0000,NaN
1675305859,12,2970,02-02-2023 02:44:19.0000,NaN
1675306759,11,2958,02-02-2023 02:59:19.0000,NaN
1675307659,12,2914,02-02-2023 03:14:19.0000,NaN
1675308559,12,3001,02-02-2023 03:29:19.0000,NaN
1675309459,12,3034,02-02-2023 03:44:19.0000,NaN
1675310359,12,2968,02-02-2023 03:59:19.0000,NaN
1675311259,12,2921,02-02-2023 04:14:19.0000,NaN
1675312159,12,2939,02-02-2023 04:29:19.0000,NaN
1675313059,11,2879,02-02-2023 04:44:19.0000,NaN
1675313959,12,2906,02-02-2023 04:59:19.0000,NaN
1675314859,11,3067,02-02-2023 05:14:19.0000,NaN
1675315759,11,2941,02-02-2023 05:29:19.0000,NaN
1675316659,12,2908,02-02-2023 05:44:19.0000,NaN
1675317559,12,2952,02-02-2023 05:59:19.0000,NaN
1675318459,12,2916,02-02-2023 06:14:19.0000,NaN
1675319359,12,2958,02-02-2023 06:29:19.0000,NaN
1675320259,12,2981,02-02-2023 06:44:19.0000,NaN
1675321159,12,2927,02-02-2023 06:59:19.0000,NaN
1675322059,11,2944,02-02-2023 07:14:19.0000,NaN
1675322959,11,2911,02-02-2023 07:29:19.0000,NaN
1675323859,12,2977,02-02-2023 07:44:19.0000,NaN
1675324759,12,2965,02-02-2023 07:59:19.0000,NaN
1675325659,12,2939,02-02-2023 08:14:19.0000,NaN
1675326559,12,2884,02-02-2023 08:29:19.0000,NaN
1675327459,12,3011,02-02-2023 08:44:19.0000,NaN
1675328359,12,2996,02-02-2023 08:59:19.0000,NaN
1675329259,10,2948,02-02-2023 09:14:19.0000,NaN
1675330159,11,2962,02-02-2023 09:29:19.0000,NaN
1675331059,13,2935,02-02-2023 09:44:19.0000,NaN
1675331959,13,2996,02-02-2023 09:59:19.0000,NaN
1675332859,14,2928,02-02-2023 10:14:19.0000,NaN
1675333759,14,2963,02-02-2023 10:29:19.0000,NaN
1675334659,14,2987,02-02-2023 10:44:19.0000,NaN
1675335559,16,2955,02-02-2023 10:59:19.0000,NaN
1675336459,14,2935,02-02-2023 11:14:19.0000,NaN
1675337359,15,2913,02-02-2023 11:29:19.0000,NaN
1675338259,15,3014,02-02-2023 11:44:19.0000,NaN
1675339159,19,2951,02-02-2023 11:59:19.0000,NaN
1675340059,21,2946,02-02-2023 12:14:19.0000,NaN
1675340959,19,2927,02-02-2023 12:29:19.0000,NaN
1675341859,19,2950,02-02-2023 12:44:19.0000,NaN
1675342759,18,2922,02-02-2023 12:59:19.0000,NaN
1675343659,20,2950,02-02-2023 13:14:19.0000,NaN
1675344559,17,2921,02-02-2023 13:29:19.0000,NaN
1675345459,16,2996,02-02-2023 13:44:19.0000,NaN
1675346359,17,2924,02-02-2023 13:59:19.0000,NaN
1675347259,17,2926,02-02-2023 14:14:19.0000,NaN
1675348159,17,2933,02-02-2023 14:29:19.0000,NaN
1675349059,16,2955,02-02-2023 14:44:19.0000,NaN
1675349959,16,2936,02-02-2023 14:59:19.0000,NaN
1675350859,18,2909,02-02-2023 15:14:19.0000,NaN
1675351759,18,2929,02-02-2023 15:29:19.0000,NaN
1675352659,15,2942,02-02-2023 15:44:19.0000,NaN
1675353559,14,2994,02-02-2023 15:59:19.0000,NaN
1675354459,14,2950,02-02-2023 16:14:19.0000,NaN
1675355359,13,2935,02-02-2023 16:29:19.0000,NaN
1675356259,13,2944,02-02-2023 16:44:19.0000,NaN
1675357159,13,2934,02-02-2023 16:59:19.0000,NaN
1675358059,12,2964,02-02-2023 17:14:19.0000,NaN
1675358959,12,2948,02-02-2023 17:29:19.0000,NaN
1675359859,10,2932,02-02-2023 17:44:19.0000,NaN
1675360759,12,2957,02-02-2023 17:59:19.0000,NaN
1675361659,12,2942,02-02-2023 18:14:19.0000,NaN
1675362559,11,2946,02-02-2023 18:29:19.0000,NaN
1675363459,12,2933,02-02-2023 18:44:19.0000,NaN
1675364359,12,2981,02-02-2023 18:59:19.0000,NaN
1675365259,11,2967,02-02-2023 19:14:19.0000,NaN
1675366159,12,3030,02-02-2023 19:29:19.0000,NaN
1675367059,12,2967,02-02-2023 19:44:19.0000,NaN
1675367959,11,2949,02-02-2023 19:59:19.0000,NaN
